,name,y_preds,y_preds_sc,error,error_sc,uq_sc,uq
370,metal_fe_ox_2_spin_1_ligstr_furan_furan_furan_furan_water_pyr,13.765415,-0.3195439,-0.1697551116259177,-0.0348411425455812,0.0700268532550827,0.34133810592542035
371,metal_fe_ox_2_spin_1_ligstr_misc_misc_misc_misc_water_misc,14.206208,-0.22907394,-0.1709870054305149,-0.0350941017172269,0.1034995362922218,0.5044969756595779
382,metal_co_ox_2_spin_4_ligstr_furan_furan_furan_furan_water_pyr,14.329025,-0.2038665,0.5360319363594996,0.1100172132366373,0.0848827974088163,0.4137517530258802
385,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_isothiocyanate_isothiocyanate,1.6671797,-2.8026328,-2.078381027063997,-0.4265749651124881,0.3308823281985931,1.612849099189009
410,metal_cr_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_water,14.445151,-0.18003233,0.1620301754354827,0.0332556423610296,0.1219694030117491,0.5945262862695161
411,metal_cr_ox_3_spin_4_ligstr_misc_misc_misc_misc_misc_misc,19.498749,0.85718757,-0.4347960208415387,-0.0892393799807694,0.0891562583035829,0.4345822627483788
415,metal_fe_ox_2_spin_5_ligstr_water_water_water_water_misc_misc,16.527784,0.24741554,-0.2132803140668109,-0.0437743698495299,0.1105935260748952,0.5390758396712385
416,metal_fe_ox_3_spin_6_ligstr_furan_furan_furan_furan_furan_furan,16.985542,0.3413673,0.1226288222879645,0.0251686676216566,0.1709334059865139,0.8331958716791644
439,metal_fe_ox_2_spin_5_ligstr_furan_furan_furan_furan_water_misc,14.30281,-0.20924693,0.5379562172220904,0.1104123054323668,0.0924207002832695,0.45049442201949064
443,metal_mn_ox_2_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,15.843213,0.10691138,-0.6896952937235419,-0.1415557232823782,0.1295381537989815,0.6314193199822359
453,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_furan_furan,7.0776343,-1.6921701,-2.6210055199369275,-0.5379454057361264,0.3232259665673814,1.5755290161637423
454,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,16.95132,0.3343437,-0.4527200899176051,-0.0929179985848783,0.1312096960106022,0.6395670665389839
466,metal_fe_ox_3_spin_6_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_water_water,25.775034,2.145357,-0.3206924225844467,-0.0658201615396163,0.1060332788036742,0.5168474216607926
469,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_water_misc,14.541684,-0.16021957,-0.1838362884402968,-0.0377313444058961,0.1094648472074946,0.5335742200940572
471,metal_co_ox_2_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,15.947398,0.12829474,0.2762946423259969,0.0567078038282933,0.0919896029976488,0.4483930862589454
480,metal_cr_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_misc,13.458096,-0.38261938,0.0061063502087925,0.0012533428882793,0.1165887274306942,0.5682987817328456
487,metal_fe_ox_2_spin_1_ligstr_water_water_water_water_water_carbonyl,18.369173,0.6253491,0.3845583662954368,0.0789281502458932,0.12911836124527,0.6293730878797663
506,metal_fe_ox_3_spin_2_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_water_carbonyl,27.39121,2.4770672,-0.2234326596157849,-0.0458582215210032,0.1035099697617567,0.5045478324461352
525,metal_cr_ox_2_spin_5_ligstr_furan_furan_furan_furan_water_pyr,13.829122,-0.30646864,-0.8847100816935338,-0.1815813670215265,0.0675230781960321,0.3291337329371537
540,metal_co_ox_2_spin_2_ligstr_misc_misc_misc_misc_water_misc,14.788389,-0.10958484,0.4641838727747789,0.0952708552249068,0.0979694097365333,0.4775409889730053
544,metal_cr_ox_2_spin_5_ligstr_pyr_pyr_pyr_pyr_misc_misc,12.900153,-0.49713367,0.6159782999333991,0.1264258074862477,0.1007151512906351,0.49092480072338984
549,metal_fe_ox_2_spin_1_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,18.51416,0.6551069,-0.7201003031877029,-0.1477962099491199,0.082774363679116,0.40347442736705613
561,metal_co_ox_2_spin_2_ligstr_misc_misc_misc_misc_water_pyr,14.402586,-0.18876852,0.2386778756536447,0.0489871982638442,0.0722522387663022,0.352185500032743
562,metal_co_ox_2_spin_2_ligstr_water_water_water_water_carbonyl_misc,17.903475,0.52976745,0.2564399712454097,0.0526326999201446,0.1011301024947461,0.49294743420581666
575,metal_cr_ox_2_spin_5_ligstr_water_water_water_water_pyr_furan,14.598267,-0.1486063,-0.1142015171404313,-0.0234391707301073,0.1216475939359306,0.5929576637296832
577,metal_fe_ox_2_spin_5_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_water_misc,18.702812,0.69382674,-0.3266319672079625,-0.0670390838034261,0.0742658133133062,0.36200044515829877
578,metal_fe_ox_2_spin_5_ligstr_furan_furan_furan_furan_pyr_pyr,13.951997,-0.28124923,0.2281816155051039,0.0468328761184775,0.0696532240579739,0.33951689196918283
582,metal_fe_ox_3_spin_6_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,24.75477,1.9359541,0.3407224464607026,0.0699312813136583,0.10873234247632,0.5300037072707868
588,metal_co_ox_2_spin_4_ligstr_pyr_pyr_pyr_pyr_water_carbonyl,14.538636,-0.16084498,0.2273440313501602,0.0466610582433251,0.1021498277829819,0.4979179716821011
589,metal_co_ox_2_spin_4_ligstr_water_water_water_water_misc_furan,15.848444,0.107985064,0.7136864921862838,0.146479880921501,0.1111973484721802,0.5420191047734677
596,metal_cr_ox_3_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,22.056078,1.3820639,-0.0187821330028441,-0.0038549594696295,0.100556908593762,0.49015346430148266
607,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_water_pyr,14.173969,-0.23569073,-0.2529252896763179,-0.051911370334603,0.0686993447485872,0.3348673133916409
610,metal_co_ox_2_spin_4_ligstr_misc_misc_misc_misc_water_furan,14.53763,-0.1610516,0.5474803399282795,0.1123669607674781,0.1010009803194308,0.4923180425266769
611,metal_co_ox_3_spin_1_ligstr_misc_misc_misc_misc_carbonyl_furan,18.779545,0.70957536,0.6412115644091472,0.1316046013765799,0.1214381335302386,0.5919366722839469
615,metal_fe_ox_2_spin_1_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_misc_furan,16.163654,0.17267987,0.1942242959534326,0.0398632506413962,0.0936313654470009,0.4563956746774197
622,metal_fe_ox_3_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,22.335194,1.4393506,0.291669453022962,0.0598632837134742,0.1055248798935334,0.5143692877310859
627,metal_mn_ox_3_spin_5_ligstr_water_water_water_water_carbonyl_carbonyl,25.186535,2.024571,-0.0100615356061446,-0.0020651849380515,0.1452410247114502,0.7079612173502202
634,metal_co_ox_3_spin_5_ligstr_water_water_water_water_water_carbonyl,25.392187,2.06678,-0.1507339313952869,-0.0309370507353623,0.1274409088700032,0.6211965328878124
640,metal_fe_ox_3_spin_6_ligstr_furan_furan_furan_furan_water_misc,18.61199,0.675186,0.7411143524409844,0.152109271395041,0.1515658807599379,0.7387910245382939
650,metal_cr_ox_2_spin_5_ligstr_pyr_pyr_pyr_pyr_water_misc,12.78591,-0.52058154,-0.1179343920445958,-0.0242053765723507,0.1081469818411895,0.527150431974367
653,metal_cr_ox_3_spin_4_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,21.899025,1.3498299,0.6189515545155118,0.1270361958213319,0.0935937496547112,0.4562123206825418
657,metal_fe_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_water,15.5312,0.042872615,0.2629450145967826,0.0539678033127093,0.0957380095594935,0.46666427704625413
658,metal_fe_ox_3_spin_6_ligstr_water_water_water_water_water_pyr,20.995544,1.1643958,-0.2637701830833094,-0.0541372919678637,0.1321007990289243,0.6439106490693957
661,metal_mn_ox_2_spin_6_ligstr_pyr_pyr_pyr_pyr_pyr_misc,13.705375,-0.33186698,0.3735835046701616,0.0766756465059489,0.0455094024188772,0.2218305193133862
666,metal_co_ox_3_spin_1_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,25.316078,2.0511591,0.6810916588709759,0.1397900140731052,0.1129407637198987,0.550517188449026
675,metal_cr_ox_3_spin_4_ligstr_water_water_water_water_water_misc,23.517897,1.6820934,0.180063442848624,0.0369570430563044,0.1107187987935836,0.5396864676022904
