,name,y_preds,y_preds_sc,v,alpha,beta,error,error_sc,uq_ale_sc,uq_epi_sc,uq_ale,uq_epi
40,metal_cr_ox_2_spin_5_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],14.789865,-0.10928196,0.4838108,2.4913855,0.002702404,1.381831107453582,0.2836124193580175,0.04256769942752485,0.061198728622714624,0.2074915153372155,0.29830639450595353
41,metal_cr_ox_2_spin_5_ligstr_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-],13.912505,-0.28935465,0.42082784,2.3139358,0.0032528685,0.9969861555135004,0.2046253026617873,0.04975608265263922,0.07669975012392619,0.24253048968308202,0.3738643993738751
47,metal_fe_ox_2_spin_1_ligstr_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH],15.064705,-0.052872766,0.48842123,2.4169853,0.0038301165,-0.2834363921068039,-0.0581736689040811,0.0519904192503582,0.07439196889342359,0.25342151486576636,0.36261537649917075
57,metal_mn_ox_2_spin_6_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.243355,-0.016205832,0.4312834,2.6035604,0.001376675,-0.3107891365279993,-0.0637875196607709,0.02930036641999826,0.044616107740617396,0.14282137654096397,0.2174762537804233
62,metal_co_ox_2_spin_2_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],17.29394,0.40466407,0.3088499,2.1411624,0.004205221,-0.0560702787986748,-0.0115081251638901,0.060704471913547595,0.10923126239901598,0.2958971951616183,0.5324356369307012
68,metal_co_ox_3_spin_1_ligstr_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-],18.209576,0.59259284,0.2698844,2.0996082,0.0038913945,0.4195331710460266,0.086106636462191,0.05948858590158923,0.11451035326892577,0.2899704940598098,0.5581679780938733
71,metal_cr_ox_2_spin_5_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,13.810182,-0.31035593,0.42974746,2.399893,0.0026843608,0.0815632175381555,0.0167403397446338,0.04378980619751726,0.06679844672508022,0.21344853883202125,0.3256015974449636
73,metal_fe_ox_2_spin_1_ligstr_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O],19.178648,0.791489,0.17567948,1.8103224,0.0051939543,0.5240444089437482,0.1075569235392812,0.08006083952382756,0.1910115466699796,0.3902476557431033,0.9310645348109161
75,metal_fe_ox_2_spin_1_ligstr_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-],12.309099,-0.61844397,0.31470376,2.06812,0.0035102665,0.9472188199127594,0.1944108195140664,0.057327106395348076,0.1021901543874885,0.2794346026644126,0.49811453922956106
89,metal_co_ox_2_spin_4_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],21.324406,1.2318926,0.090543255,1.6130375,0.0033881918,-0.9256497426057244,-0.1899840085868724,0.07434306682492772,0.2470656797952908,0.3623770088064885,1.2042941708847938
94,metal_co_ox_3_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],19.460304,0.8492973,0.15753116,1.8953528,0.0028948607,-0.0946806937804041,-0.0194325693072047,0.05686129378997129,0.14326282199788135,0.2771640509396861,0.6983186882917392
97,metal_cr_ox_2_spin_1_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],14.595865,-0.14909914,0.40765703,2.3243413,0.0034026415,1.434949417127083,0.2945146122462808,0.0506883478372967,0.07938906147045154,0.24707471261413455,0.3869731483551108
104,metal_fe_ox_2_spin_5_ligstr_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-],15.079126,-0.049912702,0.5003181,2.3924246,0.0046215835,0.7439225452340441,0.15268562035884,0.05761154980600349,0.08144913023616616,0.28082109042622044,0.39701472437743635
114,metal_mn_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.530504,1.4794371,0.059446294,1.5446818,0.0020885707,0.664066089957565,0.1362956197873275,0.06192316682107419,0.2539748813152521,0.30183758791239335,1.2379723050669755
120,metal_cr_ox_2_spin_1_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,13.544521,-0.36488107,0.38172564,2.2099984,0.004617493,0.6717205899224155,0.1378665465931724,0.061774711358757506,0.09998504787518224,0.3011139582765325,0.48736599284646626
123,metal_cr_ox_2_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],14.422107,-0.18476193,0.4513071,2.2926393,0.0047244225,0.0349569816825603,0.0071748076973096,0.06045548182106858,0.08999110899259459,0.29468352065519154,0.43865164955746117
124,metal_fe_ox_2_spin_1_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],14.265373,-0.21693067,0.4136872,2.1952453,0.0065094903,0.2202607512365624,0.0452071234623251,0.07379806416685487,0.114738436612911,0.3597204539795385,0.559279744980577
137,metal_co_ox_2_spin_2_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.329628,0.0015011942,0.4230866,2.677168,0.00097032794,-0.4622841185261563,-0.0948809579004214,0.024053095999635926,0.03697910104487209,0.11724414061918617,0.1802505142349119
161,metal_mn_ox_2_spin_6_ligstr_H6P4_H6P4_H6P4_H6P4_H6P4_H6P4,13.805308,-0.3113562,0.40718073,2.4258714,0.0021928605,-0.0744615603522493,-0.0152828376085044,0.039216183251594684,0.061457050726745156,0.19115492258324399,0.29956555686453135
166,metal_co_ox_2_spin_2_ligstr_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],15.281576,-0.008361141,0.48590696,2.5510683,0.0020871763,-0.5922474297003255,-0.1215551233417075,0.036682937538690015,0.05262444715715045,0.178806898171283,0.25651201336382096
169,metal_co_ox_2_spin_4_ligstr_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH],14.217868,-0.22668082,0.44478524,2.552161,0.0014972956,-0.0598673136731644,-0.0122874038302359,0.031058851384876497,0.04657042563040217,0.15139291587635886,0.22700235892248005
171,metal_co_ox_3_spin_1_ligstr_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-],27.220194,2.4419672,0.011089762,1.2789978,0.0004562571,-0.7253050558901322,-0.1488643156895244,0.04043937441040206,0.38401069116312603,0.19711723181069346,1.8718173940968723
172,metal_co_ox_3_spin_1_ligstr_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],16.88444,0.32061663,0.31496063,2.2117689,0.0032344065,-1.9059302446658108,-0.3911806166420355,0.05166392526912753,0.09205751857404579,0.2518300562756827,0.4487241331806989
181,metal_fe_ox_3_spin_6_ligstr_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-],16.544062,0.25075644,0.37257951,2.2037401,0.0063148197,0.9729855552826568,0.1996995305147128,0.07242927089056359,0.11866007808572449,0.3530484234281899,0.5783953500695658
196,metal_co_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],23.071615,1.5904965,0.046065904,1.5303657,0.0013571893,0.2742238778934229,0.0562825916153948,0.05058625148992978,0.23569083753656006,0.24657705532679103,1.148848767709923
201,metal_cr_ox_3_spin_2_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],20.75686,1.1154073,0.11652623,1.6786559,0.0047464715,1.662086720008208,0.3411329762222126,0.08362971643784536,0.24499023614097548,0.4076437492341867,1.1941776516783922
203,metal_fe_ox_2_spin_1_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],14.96727,-0.07287055,0.4553613,2.2147803,0.007968426,0.418874479550313,0.0859714961439784,0.08099111944228884,0.12002158081614661,0.3947822017149371,0.5850318436661254
207,metal_fe_ox_2_spin_5_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],15.412979,0.018608537,0.45787483,2.467554,0.0028738987,-0.1540330599918959,-0.031614280818132,0.04425258885007268,0.06539812507085054,0.2157043213887927,0.31877588532278683
212,metal_mn_ox_2_spin_6_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],16.003866,0.13988459,0.4233151,2.3372335,0.0037191638,-0.2919803578911129,-0.0599270257551687,0.052737438153555125,0.08105636968946307,0.2570627754059037,0.39510025678590377
218,metal_co_ox_2_spin_2_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.968483,-0.07262157,0.45815808,2.470499,0.002989533,0.3368043166396308,0.0691271043353325,0.04508886561882117,0.06661340507883382,0.21978065946490524,0.32469963252563483
221,metal_co_ox_2_spin_2_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.404641,0.016897067,0.46083272,2.3161223,0.005218939,0.7566123037570858,0.1552899635915852,0.06297134747151208,0.09276226254596741,0.3069468278861626,0.45215932927128755
227,metal_co_ox_2_spin_4_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.293656,-0.0058818767,0.42292362,2.7102566,0.00082801084,-0.2511350732908486,-0.0515440181752901,0.02200327738206779,0.033834238257504375,0.10725252780370403,0.1649212304339506
235,metal_fe_ox_2_spin_1_ligstr_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],13.763332,-0.31997147,0.41898304,2.3052044,0.003421126,-0.2788406423718843,-0.0572303679014165,0.05119708922660471,0.07909463903806156,0.24955451592044203,0.3855380189619925
236,metal_fe_ox_2_spin_1_ligstr_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3],14.340205,-0.20157188,0.45055214,2.4061007,0.0030841117,0.0617505058003224,0.0126738521594654,0.046833523958651146,0.06977250393106908,0.2282848024546708,0.34009830844107575
239,metal_fe_ox_2_spin_5_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],16.967413,0.33764634,0.33112323,2.269066,0.002630484,-0.8781734800856853,-0.1802399191806473,0.045527701774839606,0.0791190206591407,0.22191971748827935,0.3856568644615644
241,metal_fe_ox_3_spin_6_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],20.723787,1.1086195,0.1054652,1.704248,0.0030121445,0.1093177074945614,0.0224368488474995,0.06539959967934326,0.20138193043722372,0.3187830731378391,0.9816138168118734
243,metal_mn_ox_2_spin_6_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],15.087008,-0.048294995,0.44872674,2.3056045,0.0047100782,1.384203051914792,0.2840992318160097,0.06006316863361852,0.0896638255989871,0.2927712336665705,0.43705634306456637
249,metal_co_ox_2_spin_2_ligstr_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH],15.05564,-0.05473311,0.5103249,2.4190195,0.0045450367,-0.0176495848944195,-0.003622425061834,0.05659453753761067,0.07922297294946079,0.2758637772633457,0.38616356833636534
255,metal_cr_ox_2_spin_5_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],13.687609,-0.33551323,0.37988174,2.2031217,0.0043856027,-0.3854301888163292,-0.0791071670102224,0.06037537799761641,0.09795704001789458,0.2942930634790715,0.477480694155593
259,metal_fe_ox_2_spin_1_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.611077,-0.14597704,0.4531428,2.3932896,0.0039388593,0.0203149216873406,0.0041694520580302,0.05316973993974522,0.07898543134359345,0.2591699823704776,0.3850056982043192
264,metal_fe_ox_3_spin_2_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],21.916935,1.3535056,0.07409449,1.5806994,0.0029071572,-0.3348186985519419,-0.0687195389337815,0.07075523365094083,0.2599355100193786,0.34488851513500984,1.2670267265841035
267,metal_fe_ox_3_spin_6_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],19.845936,0.9284456,0.14662015,1.8528209,0.003398504,-0.4813635234668112,-0.0987970852888791,0.06312697448464431,0.16486108185660292,0.30770541444866156,0.8035970032348138
268,metal_mn_ox_2_spin_2_ligstr_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-],14.431393,-0.18285607,0.43597904,2.0810595,0.013367457,-0.123555754825757,-0.0253589838838876,0.1111986715936767,0.16840958036805706,0.5420255541820094,0.8208937644696335
270,metal_mn_ox_2_spin_6_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,14.751465,-0.117163226,0.4545659,2.3546429,0.0050745276,0.5050116059942606,0.1036506097453095,0.06120478785208031,0.09077932941016095,0.2983359295454264,0.4424937422958539
273,metal_mn_ox_2_spin_6_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],15.116738,-0.042193163,0.4885937,2.5055175,0.002578927,0.6961260229928747,0.1428755902032413,0.04138820775862318,0.059211039978184186,0.20174221441188103,0.2886176273322802
276,metal_mn_ox_2_spin_6_ligstr_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH],15.170148,-0.03123108,0.49730405,2.4982233,0.003351374,0.0772503181265928,0.0158552290215162,0.047295865204859025,0.06706750905545865,0.23053843342530622,0.32691311184205796
277,metal_mn_ox_3_spin_5_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],25.903538,2.1717315,0.017850628,1.3253461,0.0007878178,-0.7767850253640205,-0.1594304216891089,0.049208496049658594,0.3683098572123793,0.23986133970413484,1.7952854256721962
280,metal_co_ox_2_spin_4_ligstr_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2],14.03046,-0.26514503,0.45759386,2.3855758,0.0034523052,-0.0013407928114119,-0.0002751688385952,0.04991596211883401,0.0737903129511481,0.24330980435496238,0.35968267154087413
289,metal_fe_ox_2_spin_1_ligstr_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S],15.82127,0.10240768,0.4368226,2.440255,0.0026425973,0.2511057413390087,0.0515379201718947,0.0428347067136722,0.06481018302689483,0.2087930126498226,0.3159100272362221
294,metal_mn_ox_2_spin_6_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,14.4312725,-0.18288077,0.47473595,2.4213562,0.0038848347,-0.148089201608851,-0.0303943673042059,0.052279907199836335,0.07587675473891173,0.2548325916708765,0.3698527999252621
297,metal_mn_ox_2_spin_6_ligstr_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH],16.566484,0.25535837,0.41125503,2.3398037,0.00291354,-0.8189176821630646,-0.1680778723375594,0.0466326296178484,0.07271672226430412,0.2273055653392894,0.3544495731714297
300,metal_mn_ox_2_spin_6_ligstr_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH],14.908487,-0.08493534,0.48411998,2.4680295,0.0032183037,0.4795529721953606,0.0984253659081682,0.04682158603104416,0.06729295776844862,0.2282266123546073,0.3280120365130696
305,metal_mn_ox_2_spin_6_ligstr_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2],16.102764,0.16018258,0.44334543,2.3481917,0.003927012,0.0818935688837996,0.0168081054241051,0.05397035685131552,0.08105581400641483,0.26307250043982167,0.3950975481707031
307,metal_co_ox_2_spin_2_ligstr_water_water_water_water_misc_misc,16.752277,0.2934914,0.39584765,2.338903,0.002796406,0.0435657996469913,0.0089417542431335,0.04570098444543121,0.07263760559536561,0.22276436458892776,0.3540639277701688
312,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_water_carbonyl,18.520763,0.6564621,0.21898313,1.9799899,0.003980097,0.3971407257296384,0.0815105792476231,0.06372884218559222,0.1361854464455602,0.3106391516010493,0.6638208084976498
315,metal_cr_ox_2_spin_5_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,16.658813,0.27430832,0.3880988,2.2301698,0.004256093,0.1146918353265356,0.0235397626638526,0.05881972964619188,0.09441736458630262,0.28671022865102347,0.46022694004202164
320,metal_cr_ox_3_spin_4_ligstr_water_water_water_water_carbonyl_misc,24.140419,1.8098621,0.03475778,1.4455619,0.0012665442,0.6504827210306168,0.1335075712998015,0.05331582718701471,0.2859763617008731,0.2598820684055474,1.3939599611429614
321,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_pyr_pyr,13.778881,-0.31678012,0.42804918,2.4645193,0.0017576889,0.1212677445191872,0.0248895081332212,0.0346436350868385,0.052951299243066734,0.16886654523569627,0.2581052174953566
324,metal_co_ox_2_spin_2_ligstr_water_water_water_water_water_misc,17.393612,0.42512122,0.31578892,2.1564975,0.00357861,0.0991647687931838,0.0203529341507248,0.05562689723082671,0.09898887588882602,0.2711471222348584,0.4825102633199633
327,metal_fe_ox_2_spin_1_ligstr_pyr_pyr_pyr_pyr_misc_furan,12.928753,-0.49126372,0.367043,2.2927818,0.0021313766,0.0115079639408133,0.0023619985937998,0.04060387498996706,0.06702070764351958,0.1979190715856126,0.3266849835660704
345,metal_co_ox_3_spin_1_ligstr_en_en_en_en_mec_mec,9.540082,-1.1867678,0.10938759,1.4354168,0.009994376,0.4884534354362042,0.100252038258281,0.1515044018652544,0.45807988757455326,0.7384913525054922,2.232859452039972
347,metal_cr_ox_2_spin_5_ligstr_phen_phen_phen_phen_phen_phen,11.55819,-0.7725633,0.15439892,1.7615039,0.0024358472,0.206983258327936,0.0424821342984022,0.05655733730540757,0.1439351370942197,0.27568244886988014,0.7015958134359073
352,metal_fe_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_furan,14.409691,-0.18731032,0.45998618,2.5226204,0.0019265547,-0.148961423046682,-0.0305734326873797,0.035570899705922844,0.052447218202656666,0.1733863934661597,0.25564813054130303
357,metal_mn_ox_2_spin_6_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,13.843085,-0.30360267,0.439275,2.3400736,0.0041155713,0.1686698202181187,0.0346184259984483,0.055417986082473246,0.08361467297630944,0.2701288080829155,0.4075704215544675
368,metal_cr_ox_3_spin_2_ligstr_water_water_water_water_misc_misc,22.323715,1.4369948,0.06874522,1.5862303,0.0021473581,-0.8750232249528054,-0.1795931954546521,0.060522673838691726,0.23083244593992008,0.2950110406701956,1.1251670783528376
370,metal_fe_ox_2_spin_1_ligstr_furan_furan_furan_furan_water_pyr,13.906464,-0.29059464,0.45631954,2.3472052,0.0036984032,-0.0287066802294333,-0.0058918818339113,0.05239504924353975,0.07756320027186206,0.25539383875371974,0.3780731910638839
371,metal_fe_ox_2_spin_1_ligstr_misc_misc_misc_misc_water_misc,14.311961,-0.20736869,0.4487763,2.348043,0.0038768542,-0.0652340604842258,-0.0133888468048505,0.05362753826483593,0.08005213233006152,0.261401469377513,0.3902052134957386
382,metal_co_ox_2_spin_4_ligstr_furan_furan_furan_furan_water_pyr,14.2170515,-0.22684833,0.47980615,2.454574,0.0029398438,0.4240581738472926,0.0870353758447839,0.04495667857342932,0.06490248308316424,0.2191363284175344,0.3163599335924173
385,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_isothiocyanate_isothiocyanate,2.546686,-2.6221197,0.012049166,1.1606222,0.00042265982,-1.1988747967096884,-0.2460618215730594,0.05129708620421322,0.46731982246796155,0.2500419400634465,2.277898486764287
410,metal_cr_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_water,14.162003,-0.23814683,0.41781965,2.3795896,0.0023512968,-0.1211185901284821,-0.0248588564926538,0.04128371492837522,0.06386815050595417,0.20123287573533502,0.3113181945110426
411,metal_cr_ox_3_spin_4_ligstr_misc_misc_misc_misc_misc_misc,19.305376,0.81749934,0.20375903,1.8601072,0.006507823,-0.6281687472819684,-0.1289276095416215,0.08698444055866379,0.19270063350207164,0.4239959787586423,0.939297800668368
415,metal_fe_ox_2_spin_5_ligstr_water_water_water_water_misc_misc,16.791805,0.30160415,0.39188752,2.3671877,0.002411895,0.0507406057329937,0.0104142392737,0.04200153159372755,0.067094112215158,0.20473179321575571,0.3270427859844949
416,metal_fe_ox_3_spin_6_ligstr_furan_furan_furan_furan_furan_furan,16.742546,0.29149386,0.331871,2.3540368,0.0023027607,-0.1203673935323479,-0.0247047738360917,0.04123909923189603,0.07158541031887841,0.20101540148620267,0.3489351189483366
439,metal_fe_ox_2_spin_5_ligstr_furan_furan_furan_furan_water_misc,14.296976,-0.21044432,0.47283584,2.480484,0.0024527956,0.5321225914286334,0.1092149226246352,0.04070322495174931,0.05919344636532804,0.19840334192195036,0.2885318692236468
443,metal_mn_ox_2_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,15.929093,0.12453774,0.45196965,2.40658,0.002954398,-0.6038150141825263,-0.1239293632235937,0.04583025581076532,0.06817068296957626,0.22339448347821736,0.33229041036180695
453,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_furan_furan,7.970749,-1.5088638,0.054616675,1.3944414,0.0016451069,-1.727890953133949,-0.3546390693332333,0.06458115623190232,0.27633964003268074,0.31479366160253947,1.346986833426238
