,name,y_preds,y_preds_sc,v,alpha,beta,error,error_sc,uq_ale_sc,uq_epi_sc,uq_ale,uq_epi
161,metal_mn_ox_2_spin_6_ligstr_H6P4_H6P4_H6P4_H6P4_H6P4_H6P4,14.080323,-0.25491092,0.44220135,2.1964216,0.0054752617,0.2005533169670865,0.0411624331682442,0.06764883445541693,0.10173029089179929,0.32974671783353804,0.49587298577818695
166,metal_co_ox_2_spin_2_ligstr_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],15.409731,0.017941892,0.46666333,2.2777615,0.003980745,-0.4640926750616536,-0.0952520899972599,0.05581581621484087,0.0817062807740936,0.27206798680579447,0.39826817606737763
169,metal_co_ox_2_spin_4_ligstr_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH],14.313714,-0.20700906,0.45084944,2.382236,0.0019468192,0.0359788624742964,0.0073843492186608,0.037529407709670434,0.055892809857945355,0.18293292285259125,0.27244328375380744
171,metal_co_ox_3_spin_1_ligstr_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-],27.140947,2.4257023,0.018782772,1.3179561,0.0007145589,-0.8045515768862259,-0.165129231155833,0.04740623180051603,0.34590400652449316,0.23107640311790073,1.6860705990742906
172,metal_co_ox_3_spin_1_ligstr_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],17.84507,0.5177803,0.22418551,2.0293198,0.0016268685,-0.9452998277956935,-0.1940169453869238,0.03975585167858791,0.08396480663490986,0.1937854762942127,0.40927710912205045
181,metal_fe_ox_3_spin_6_ligstr_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-],16.522295,0.24628864,0.3682817,1.9593387,0.014040723,0.9512188926850004,0.1952317302551226,0.12097865547681615,0.19935112183549553,0.5896969976280227,0.9717148662037989
196,metal_co_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.789171,1.5325266,0.07273385,1.5424463,0.0026458309,-0.0082201223507176,-0.0016873361723859,0.06983974845167595,0.2589610087748563,0.34042608437603317,1.2622766286778682
201,metal_cr_ox_3_spin_2_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],20.324482,1.0266645,0.14763923,1.663054,0.0064634094,1.2297079510873097,0.2523901240112141,0.09873164729194514,0.25695406780094565,0.4812564311403372,1.252494018166392
203,metal_fe_ox_2_spin_1_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.608496,0.058736973,0.36849,2.0781343,0.0055903015,1.060100294369649,0.2175790211946185,0.07200807219155035,0.11862284364897892,0.3509953372268762,0.5782138549498631
207,metal_fe_ox_2_spin_5_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],15.081318,-0.049462974,0.46189153,2.2619162,0.0044062464,-0.4856942843571303,-0.099685791460899,0.059090699613349576,0.0869459050807915,0.28803104161137977,0.4238081418587042
212,metal_mn_ox_2_spin_6_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],16.067076,0.15285783,0.39876208,2.13595,0.0048290365,-0.2287708241997066,-0.0469537916977422,0.06520045644184834,0.10325086761797565,0.31781237158072695,0.5032848678705705
218,metal_co_ox_2_spin_2_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,15.162972,-0.03270392,0.40992838,2.3045635,0.0029828462,0.5312937957045722,0.109044752173925,0.047817054336350556,0.07468421589499806,0.23307891186611523,0.36403990199678865
221,metal_co_ox_2_spin_2_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.922455,0.12317527,0.3780683,2.139576,0.004262724,1.274425986313238,0.2615681670193769,0.06116063135824865,0.09946878834625822,0.2981206936285146,0.4848495432049698
227,metal_co_ox_2_spin_4_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.349383,0.0055558532,0.395445,2.3644478,0.0017768872,-0.1954080682859658,-0.0401062882429223,0.036087057095905914,0.057386326164312086,0.17590234524275106,0.2797232628402152
235,metal_fe_ox_2_spin_1_ligstr_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],13.529675,-0.36792824,0.40818223,2.102272,0.005973977,-0.5124984792859468,-0.1051871325994451,0.07361857136692761,0.11522861405674875,0.3588455362943007,0.5616690603998701
236,metal_fe_ox_2_spin_1_ligstr_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3],14.377213,-0.19397622,0.441454,2.1202917,0.007922129,0.098757837648467,0.0202695104617725,0.08409213828036606,0.126564721445494,0.4098977730625829,0.6169256547601287
239,metal_fe_ox_2_spin_5_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],16.865065,0.3166401,0.35545954,2.1260948,0.0039326767,-0.980521807722404,-0.2012461457202591,0.05909580405913369,0.09912006057599859,0.288055922664501,0.4831497084837034
241,metal_fe_ox_3_spin_6_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],21.26628,1.2199627,0.10515105,1.6416608,0.0029541687,0.6518096203363584,0.1337801134272724,0.06785234974490917,0.209246443481438,0.3307387304717341,1.0199485107436335
243,metal_mn_ox_2_spin_6_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],15.185067,-0.028169127,0.43026212,2.1647072,0.005276734,1.4822617524763153,0.3042250996149342,0.06730916777436655,0.10261424745545461,0.3280910503836045,0.5001817337103461
249,metal_co_ox_2_spin_2_ligstr_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH],15.188383,-0.027488498,0.47487718,2.2401938,0.005522725,0.1150932968804827,0.0236221856500981,0.06673166044066689,0.09683698986339456,0.32527605513135427,0.47202113427952846
255,metal_cr_ox_2_spin_5_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],14.255852,-0.21888486,0.40327743,2.1135476,0.006220665,0.1828128379170692,0.0375212116194619,0.07474187936817094,0.11769609547011083,0.3643209761818904,0.5736965240497814
259,metal_fe_ox_2_spin_1_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,15.028346,-0.06033516,0.4089747,2.2865481,0.003195937,0.4375836747390984,0.0898113279211055,0.04984092467240038,0.07793595647911589,0.2429440426700008,0.37989014972819074
264,metal_fe_ox_3_spin_2_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],22.120882,1.3953644,0.08313428,1.5578592,0.0031176817,-0.1308716312911997,-0.0268607466287889,0.07475729645638421,0.25927671590259643,0.36439612506328356,1.2638155079506157
267,metal_fe_ox_3_spin_6_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],19.602741,0.8785316,0.18174608,1.758731,0.006302582,-0.7245581035449362,-0.1487110877073971,0.09114132500860789,0.21378774763374436,0.4442582495696153,1.0420845926282922
268,metal_mn_ox_2_spin_2_ligstr_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-],14.245613,-0.22098628,0.44526017,2.0388172,0.013518134,-0.3093353263589602,-0.0634891927337945,0.11407456140855783,0.1709550300970957,0.5560437591509794,0.8333012760005812
270,metal_mn_ox_2_spin_6_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,14.682498,-0.13131839,0.41984048,2.1354036,0.008388745,0.4360447404547098,0.0894954453843095,0.08595543905972522,0.13265731659242194,0.4189802254252364,0.6466233320218419
273,metal_mn_ox_2_spin_6_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],15.051121,-0.055660807,0.48578435,2.2033968,0.0064786216,0.6305084616525427,0.1294079467932739,0.07337310216934716,0.10527254479148916,0.35764902399836856,0.5131393083476552
276,metal_mn_ox_2_spin_6_ligstr_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH],15.364996,0.008760129,0.4506739,2.2289019,0.00548203,0.272098378734503,0.0558464373736648,0.06679010036616383,0.0994903348130395,0.32556091404693177,0.4849545690603187
277,metal_mn_ox_3_spin_5_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],25.78825,2.1480694,0.028544232,1.367532,0.0010941309,-0.8920728061257392,-0.1830925119906226,0.054561595649482195,0.32294449175089296,0.2659544281880343,1.5741569984839545
280,metal_co_ox_2_spin_4_ligstr_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2],14.113009,-0.24820244,0.4654254,2.2640529,0.0044031674,0.0812083023423966,0.0166674216364871,0.05902010444840116,0.08651171736861742,0.28768693333332807,0.42169174215772465
289,metal_fe_ox_2_spin_1_ligstr_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S],15.7106905,0.079711854,0.39408034,2.2969048,0.002380439,0.1405262506773876,0.0288420956679961,0.04284246786482982,0.06824676893934216,0.20883084351773687,0.3326612829571068
294,metal_mn_ox_2_spin_6_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,14.742326,-0.11903912,0.46769416,2.167817,0.009223074,0.1629640744531606,0.0334472885462045,0.08886903208095089,0.12994796313838347,0.43318221047917005,0.6334168900171547
297,metal_mn_ox_2_spin_6_ligstr_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH],16.798851,0.30305,0.37395692,2.1130126,0.004395937,-0.5865511202734162,-0.1203862290994917,0.06284571758316901,0.1027696558917026,0.3063344589713631,0.5009392548441387
300,metal_mn_ox_2_spin_6_ligstr_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH],14.500905,-0.1685891,0.45911515,2.308064,0.0034297842,0.0719706891753411,0.0147716029715761,0.051205769979788755,0.07557150809324953,0.24959682928613125,0.3683649091087079
305,metal_mn_ox_2_spin_6_ligstr_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2],15.524944,0.041588694,0.4561482,2.2319212,0.004433953,-0.4959262553349504,-0.1017857810705314,0.0599934832661036,0.08882824779619142,0.2924315600948963,0.43298341202023305
307,metal_co_ox_2_spin_2_ligstr_water_water_water_water_misc_misc,16.734077,0.28975585,0.37437373,2.1581511,0.003449578,0.0253658789926944,0.0052062119457703,0.054575832946386744,0.08919647456183291,0.26602382630794114,0.43477829242528665
312,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_water_carbonyl,18.756416,0.70482844,0.20972487,1.8161743,0.0054214434,0.6327936493136228,0.1298769470645482,0.08150157591291446,0.17796763919153652,0.3972703649943299,0.867483458900797
315,metal_cr_ox_2_spin_5_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,16.832752,0.31000838,0.36300924,2.1327503,0.0035369664,0.2886305865472387,0.0592398156404608,0.055878967665642126,0.09274479259067846,0.27237581152732554,0.452074173917709
320,metal_cr_ox_3_spin_4_ligstr_water_water_water_water_carbonyl_misc,24.251429,1.8326461,0.04913148,1.447082,0.0019566354,0.7614923188089371,0.1562915659744841,0.06615479999663502,0.2984567719576627,0.3224642130708253,1.4547943325334185
321,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_pyr_pyr,13.804766,-0.3114674,0.42520577,2.30509,0.0019437426,0.1471523728150856,0.0302022191336637,0.03859216522665701,0.05918335363358214,0.1881132161407217,0.288482673325536
324,metal_co_ox_2_spin_2_ligstr_water_water_water_water_water_misc,17.29091,0.40404263,0.3335306,2.0617013,0.0040605827,-0.0035364183406052,-0.0007256524276442,0.06184334979094731,0.10708414243701404,0.3014485286784327,0.521969739536244
327,metal_fe_ox_2_spin_1_ligstr_pyr_pyr_pyr_pyr_misc_furan,12.863575,-0.50464106,0.36888495,2.1913385,0.0025836779,-0.0536699535396554,-0.0110153400540425,0.046569502320811786,0.07667541376502233,0.22699785835259703,0.37374577449974145
345,metal_co_ox_3_spin_1_ligstr_en_en_en_en_mec_mec,8.50988,-1.3982105,0.106316775,1.3870437,0.011556759,-0.5417484764900653,-0.1111906707108352,0.17279772763326903,0.5299527252944628,0.8422833001463712,2.5831956038792434
347,metal_cr_ox_2_spin_5_ligstr_phen_phen_phen_phen_phen_phen,11.670562,-0.7494998,0.15754686,1.6387262,0.005720069,0.3193547030300845,0.0655456151524366,0.09463314387990318,0.23841764421332248,0.46127873220391197,1.1621402835071621
352,metal_fe_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_furan,14.4075575,-0.1877482,0.46035075,2.2623372,0.0036554968,-0.1510947924924828,-0.0310113033090609,0.0538127905507864,0.07931239895940788,0.2623044610366463,0.38659946547349094
357,metal_mn_ox_2_spin_6_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,13.70678,-0.33157846,0.43254077,2.2398283,0.003889191,0.032364964871439,0.0066426283452501,0.0560078450875464,0.0851599384570709,0.27300401018319137,0.41510264623453
368,metal_cr_ox_3_spin_2_ligstr_water_water_water_water_misc_misc,22.251642,1.4222022,0.08908079,1.5663753,0.003227233,-0.9470962077408912,-0.194385756985719,0.07548540826177919,0.2529128982147869,0.3679452250585403,1.2327957865860273
370,metal_fe_ox_2_spin_1_ligstr_furan_furan_furan_furan_water_pyr,13.793389,-0.3138024,0.43161917,2.1831737,0.00490545,-0.1417809829027732,-0.0290996357306246,0.06438951783337658,0.09800874099593983,0.3138595415480929,0.47773270482150393
371,metal_fe_ox_2_spin_1_ligstr_misc_misc_misc_misc_water_misc,14.315126,-0.20671915,0.4193882,2.158698,0.004820866,-0.0620688154280735,-0.0127393051884107,0.06450262682906759,0.09960228411163578,0.31441087876456986,0.48550025346232006
382,metal_co_ox_2_spin_4_ligstr_furan_furan_furan_furan_water_pyr,14.072391,-0.2565392,0.45396236,2.2468886,0.00419329,0.2793972241402613,0.0573445141428186,0.057991403826970864,0.08607037586459018,0.28267264659386454,0.41954047209419376
385,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_isothiocyanate_isothiocyanate,1.2154719,-2.895343,0.011004153,1.1318375,0.0006679739,-2.530088867029818,-0.5192852216890262,0.0711803742701341,0.6785501598742872,0.346960815787715,3.307517267742846
410,metal_cr_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_water,14.657751,-0.13639748,0.41671616,2.1584933,0.0042786477,0.3746299297689788,0.0768904891675558,0.06077241586454115,0.09414263066777305,0.2962283803921862,0.4588877801194308
411,metal_cr_ox_3_spin_4_ligstr_misc_misc_misc_misc_misc_misc,19.387075,0.8342674,0.20814209,1.7986503,0.0065471274,-0.5464693759440777,-0.1121595712687638,0.0905413709961609,0.19845731477406503,0.4413338404789334,0.9673581031160714
415,metal_fe_ox_2_spin_5_ligstr_water_water_water_water_misc_misc,16.85188,0.31393406,0.3823823,2.17546,0.003294559,0.1108144582720562,0.0227441454989045,0.052941314116425,0.08561420468693662,0.2580565461063553,0.4173169164363257
416,metal_fe_ox_3_spin_6_ligstr_furan_furan_furan_furan_furan_furan,16.248232,0.19003904,0.35456187,2.140942,0.004262213,-0.6146815872579339,-0.126159598045305,0.06112034414462053,0.10264546732071096,0.29792431808750974,0.5003339114704267
439,metal_fe_ox_2_spin_5_ligstr_furan_furan_furan_furan_water_misc,14.070164,-0.25699624,0.444525,2.255958,0.0034953787,0.3053102287577349,0.062662994700479,0.05275450585693735,0.0791245884444696,0.2571459700273122,0.3856840040117515
443,metal_mn_ox_2_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,15.920637,0.12280211,0.39904964,2.1558251,0.0044042068,-0.6122712443461005,-0.1256649983253889,0.061728793808027094,0.09771794589099952,0.3008901382836797,0.4763152564325103
453,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_furan_furan,6.767526,-1.7558179,0.04512753,1.3339517,0.0020207062,-2.9311137047513807,-0.6015931527759213,0.07778748991519258,0.36617524085341935,0.37916646597878334,1.7848804756997807
454,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,16.93072,0.33011553,0.3282177,1.93192,0.010699567,-0.4733213625006129,-0.0971461732713102,0.10715039717326062,0.18703065132305002,0.5222926908774476,0.911660103304355
