,smiles,logP,uq_100,uq_500,uq_1000,uq_5000,uq_10000,uq_20000,uq_50000,uq_100000,uq_150000,y_pred_100,error_100,y_pred_500,error_500,y_pred_1000,error_1000,y_pred_5000,error_5000,y_pred_10000,error_10000,y_pred_20000,error_20000,y_pred_50000,error_50000,y_pred_100000,error_100000,y_pred_150000,error_150000
244466,Cc1c(C)n(C)c2ccc(C(=O)Nc3cccc4ccccc34)cc12,5.2006400000000035,1.110139272159385,0.7929941494579194,0.66111494253363,0.6841644760410597,0.6384158079462666,0.6974614321155551,0.7593724200427475,0.6250009129246962,0.5001876958430409,3.752466479041794,-1.4481735209582096,4.13665475589383,-1.0639852441061732,4.150167158414505,-1.0504728415854983,4.106603144404767,-1.0940368555952364,4.070781729117,-1.1298582708830036,3.9971344937620734,-1.20350550623793,4.034386509250752,-1.1662534907492512,4.151086487476415,-1.0495535125235884,4.074264650075759,-1.1263753499242446
244467,Cc1ccc(C[NH+](C)Cc2ccc(C(=O)N(C)C)[nH]2)s1,1.3013199999999996,0.8816699115682984,0.9603274566497623,1.175268571044147,0.9766909883255485,0.8102240132597132,0.9630181355838789,0.9479319280037808,0.8165898306499801,0.8372590313831068,2.5718937237806667,1.2705737237806671,2.5116684130569444,1.2103484130569448,1.8592432727022998,0.5579232727023002,1.1554598614989182,-0.14586013850108137,1.2534750774134205,-0.04784492258657913,1.6832642559523814,0.3819442559523818,1.4142610686904775,0.11294106869047793,1.4834295667246642,0.1821095667246646,1.7064540172086238,0.4051340172086242
244468,CON(C)Cc1ccc(Br)c(F)c1,2.5814000000000004,0.826325600078036,0.7261493380431197,0.7086617804293228,0.845310564843278,0.7330620043608569,0.6809142507471211,0.5195908913882161,0.5895706631306072,0.5718048177062401,2.8904278399567125,0.3090278399567121,3.0807441419047628,0.4993441419047624,3.3077153684704195,0.7263153684704191,3.0940110391630613,0.5126110391630609,2.998077238871409,0.41667723887140884,3.274168953033913,0.6927689530339127,3.57382162887987,0.9924216288798697,3.4569201883513734,0.875520188351373,3.5155171502344906,0.9341171502344903
244469,Cc1cc(C(=O)N2CCN(CC(=O)NCCCC(C)C)CC2)c(C)o1,2.2066399999999993,0.9749576550255488,0.7952243287608176,0.9274081595943916,0.9061438484840568,0.942538191494428,0.7990049847838555,0.9176036117816888,0.9536187660096854,0.8461847907774358,1.7878950081601739,-0.4187449918398254,2.1915183133261174,-0.015121686673881918,2.1648863177020203,-0.041753682297978933,2.428637728412699,0.22199772841269994,1.8979247583966043,-0.3087152416033949,1.9530929261402494,-0.25354707385974984,1.6304846973371085,-0.5761553026628907,1.411347410707071,-0.7952925892929283,1.558991127823011,-0.6476488721769882
244470,C/[NH+]=C(/NCCc1ccc(F)cc1F)N[C@@H]1[C@H]2CCO[C@@H]2C1(C)C,0.5664000000000007,1.29447716976809,1.1178389604625802,0.9507551876839401,0.9735666756388797,0.9058921950110554,1.0647108382495052,0.9693044253127694,0.6199158667623473,0.6422259085981952,3.320208427846319,2.753808427846318,2.06274082429293,1.4963408242929295,2.5090699142712847,1.942669914271284,2.1521776620959607,1.58577766209596,2.429200703593074,1.8628007035930731,1.8059452341486306,1.23954523414863,1.1291438929437239,0.5627438929437232,0.9271696746717174,0.3607696746717167,0.965448634066767,0.3990486340667663
244471,CC[C@@](C)(O)[C@@H](O)C(=O)OC[C@@H]1CC[N+]2([O-])CCC[C@H]12,0.5483999999999996,1.3047021021916714,1.2730623914698203,1.7967142370603981,1.0490829492111509,0.9967489498608143,0.8547105793263389,0.7911904445534955,0.8547540848406524,0.880957503060604,0.03954995028887891,-0.5088500497111207,1.4776563505808091,0.9292563505808096,1.2689255328066396,0.72052553280664,1.2864550877092358,0.7380550877092362,1.878223377606006,1.3298233776060064,2.0212430874134193,1.4728430874134197,2.378537053459596,1.8301370534595964,2.2119050136363643,1.6635050136363647,2.0295998468253984,1.4811998468253988
244472,CN(C)c1cc(C(=O)NC2(c3cccc(F)c3)CCOCC2)ccn1,2.7224000000000013,0.8722931512311302,0.9570937809883077,0.8413218257261915,0.6864266732872232,0.7212662657304805,0.7189203105475637,0.7876378967874693,0.6526653785773986,0.5484502419716356,2.726902450539462,0.004502450539460856,2.6168927794716406,-0.1055072205283607,2.9859912927092376,0.2635912927092363,3.0349723700238656,0.3125723700238643,2.8868121006241,0.16441210062409883,3.0590556873562553,0.33665568735625406,3.0284472259559903,0.306047225955989,3.050860627510824,0.3284606275108226,2.9986324819103136,0.27623248191031236
244473,C[C@@H]([NH2+][C@@H](CC(F)(F)F)c1ccc(Cl)cc1)c1ccncc1,4.053100000000002,1.0222283645930932,0.9358847092618892,1.1087299886450108,0.7294525699141725,0.7528263204673666,0.7439668914653825,0.6332716800269826,0.8146645511913841,0.9003820588941048,3.2860826931182707,-0.7670173068817316,3.5120933454581564,-0.5410066545418459,2.9401007895634943,-1.112999210436508,3.0684565089790783,-0.9846434910209241,2.9026481791973318,-1.1504518208026706,2.7848180824206357,-1.2682819175793667,3.0771776736588436,-0.9759223263411587,3.119916787485573,-0.9331832125144293,3.3584231629798,-0.6946768370202023
244474,CC(C)(Oc1ccc(Cl)cc1)C(=O)Nc1cccc(CS(N)(=O)=O)c1,2.9246,0.9580247185455163,0.9656240805568348,0.9792199892969532,0.9315145906374837,0.855429720509225,0.7697611750547523,0.8947053686573982,0.7376508962675271,0.8274521746891822,3.855523153083865,0.9309231530838651,3.5652891225432906,0.6406891225432907,3.458796036127347,0.534196036127347,3.7377775116497407,0.8131775116497408,3.855102822449496,0.9305028224494962,3.6671746763095268,0.7425746763095269,3.5195703515170975,0.5949703515170977,3.4213317703565913,0.49673177035659144,3.414905966262627,0.490305966262627
244475,CC(C)(C)c1ccc(C(=O)Nc2ccc(OCC(=O)N3CCCCC3)cc2)cc1,4.6277000000000035,1.2798408435631106,0.7663371513279066,0.9358758141974404,0.870396813427987,0.9769697316547142,0.9884167265762628,1.1272937814442667,1.0293404716145262,1.089659104567991,3.677345001547622,-0.9503549984523816,3.244451275490623,-1.3832487245093805,3.103180098060277,-1.5245199019397266,3.2003845918231777,-1.4273154081768258,3.2942421313383865,-1.333457868661617,3.59382186137446,-1.0338781386255436,3.2691542192334073,-1.3585457807665962,3.083933804054837,-1.5437661959451665,3.1888290568972684,-1.4388709431027351
244476,C#CCOc1ccc(NC(=O)N[C@H](c2ccc(OC)cc2)C2CCOCC2)cc1,3.9966000000000035,1.0123992442661771,0.998599800588948,0.8513080273778671,0.8686195299073586,1.0174935488968686,0.9215355658987802,0.754645080874191,0.8183524536287429,0.8165090468234248,3.8017013393381642,-0.19489866066183925,3.1386140318118003,-0.8579859681882032,2.9991882222943724,-0.997411777705631,3.3526765235220357,-0.6439234764779678,3.237294081594521,-0.7593059184054827,3.1210612986075033,-0.8755387013925002,3.190485679816019,-0.8061143201839847,3.2487848212204473,-0.7478151787795562,3.2547172000560556,-0.7418827999439479
244477,N#CCC(=O)Nc1ccc(C(=O)NCCCc2ccccc2)cc1,2.9013800000000014,1.1529130903712728,0.7322799661472402,0.8460238623026063,0.8733292582406856,0.8145055837724088,0.7423032877918608,0.684000303717319,0.5292387001895863,0.5855307158228042,2.5125541750685443,-0.3888258249314571,3.1144848136569006,0.21310481365689915,3.044188106515151,0.14280810651514964,3.29322897528999,0.39184897528998874,3.4556587437662336,0.5542787437662322,3.198948856035355,0.29756885603535377,3.16103751474387,0.25965751474386867,3.323080593674384,0.4217005936743825,3.345526861346156,0.4441468613461548
244478,CC(=O)N1CCC(CCNC(=O)N2CCc3ccc(Cl)cc3C2)CC1,3.056300000000001,1.0594810480210122,0.9208035703724924,0.893145806666608,0.9325762321340616,0.7323922519959537,0.7024605131823788,0.6405856264489127,0.5842288371809815,0.6424007649316589,2.978370934689199,-0.07792906531080224,2.961761166926406,-0.09453883307359501,3.2233068336813218,0.16700683368132063,2.8886935545815318,-0.16760644541846936,2.9713222088811206,-0.08497779111888049,3.0131169637409823,-0.04318303625901887,2.9258971106414435,-0.1304028893585576,2.911889649407815,-0.1444103505921861,2.86041219054973,-0.19588780945027118
244479,CC(=O)Nc1ccc(/C=C/C(=O)N[C@@H](C)c2ccc(OC(C)C)cc2)cc1,4.3228000000000035,0.9888837473362353,0.5476295795984056,0.6477403385758799,0.7993758585667143,1.0318158434549682,0.7511747461760113,0.7493165863537132,0.6482366136395328,0.5870873283746988,3.9385993504961707,-0.3842006495038328,3.3721486121681097,-0.9506513878318938,3.114304951464649,-1.2084950485353545,3.3072551892712863,-1.0155448107287173,3.2236316620184,-1.0991683379816037,3.303605375526698,-1.0191946244733057,3.3848153840187623,-0.9379846159812413,3.5370414708871722,-0.7857585291128313,3.4901326003282827,-0.8326673996717209
244480,C[C@@H](NS(=O)(=O)c1ccccc1-c1ccccc1)c1cccnc1,3.788100000000002,1.092357951361404,0.961432553505277,0.9148607054997877,1.171769689654487,1.1012662693815043,1.007410511534,0.8652829284256734,0.7825794150360051,0.8657345379219162,3.2731068680863586,-0.5149931319136432,3.1703670113077234,-0.6177329886922784,3.0719821122113995,-0.7161178877886023,3.5659068173917756,-0.22219318260822618,2.942223574173188,-0.8458764258268139,3.0735529740494245,-0.7145470259505773,3.260757827454215,-0.527342172545787,3.3672672628354996,-0.4208327371645022,3.095333949581532,-0.6927660504184696
244481,O[C@H]1CCC[C@H]1C[NH2+][C@@H]1CCOC2(CCSCC2)C1,1.1556,1.457430744590943,1.1671374896976252,1.0456176229013538,0.8985060840420562,0.8061692709319959,0.8217615140572768,0.9084411577142598,0.7380162076418029,0.8460239829328895,0.323535734336498,-0.832064265663502,1.5828512447907652,0.42725124479076526,2.120017374981686,0.964417374981686,1.7353946473504291,0.5797946473504292,1.4986523850541125,0.3430523850541125,1.3782186276623376,0.22261862766233764,1.405639830824593,0.250039830824593,1.4504947138600293,0.2948947138600293,1.2667604218326125,0.11116042183261254
244482,Cc1ncc(C[C@H](CBr)c2ccc(F)cc2)s1,4.311820000000002,0.9731886828802473,0.7423098475649574,0.8108459203095589,0.7388672136221215,0.6345092371693393,0.70316809433507,0.7397446415835436,0.6431442181973427,0.6618483227324724,3.14634118850483,-1.1654788114951717,3.0686829332968437,-1.243137066703158,2.9614027920177053,-1.3504172079822965,3.2415750966738828,-1.070244903326119,3.0503904089227474,-1.2614295910772544,3.2006143116450234,-1.1112056883549783,3.399869484036521,-0.9119505159634809,3.658207421511547,-0.6536125784884548,3.5525188667929313,-0.7593011332070705
244483,COc1ccc(S(=O)(=O)Nc2ccccc2C(=O)NC[C@@H]2CCCO2)cc1C,2.7132200000000006,1.0640630725123157,0.9130243175047476,0.9819747046726038,0.8737354753727574,0.8705670781360866,0.867780703932454,0.6859718271733897,0.5765509741526383,0.568736593184352,2.6058472771067813,-0.10737272289321931,2.4033580623160162,-0.3098619376839844,2.763405101488512,0.0501851014885113,3.143800107344877,0.4305801073448765,3.045617072218617,0.33239707221861625,3.204738433170996,0.4915184331709952,3.3145159462660945,0.6012959462660938,2.981524684256858,0.2683046842568575,3.0233011822113993,0.3100811822113987
244484,CC(C)c1noc([C@@H]2CCCN(C(=O)c3ccc(Cl)cc3)C2)n1,3.8662000000000027,0.8663295922246592,0.9243668845798755,0.95797927003623,0.6990593416400432,0.7784724747868181,0.6694480878941209,0.648573481105766,0.6013407183085152,0.644973464501284,3.23052994445166,-0.6356700555483425,3.432546647957596,-0.43365335204240685,3.3247570466762424,-0.5414429533237604,3.7948342793795122,-0.07136572062049051,3.536869870295817,-0.32933012970418574,3.4985896891194903,-0.36761031088051244,3.1840013614321823,-0.6821986385678205,3.299394281650434,-0.5668057183495687,3.406251073253971,-0.4599489267460317
244485,O=CN1CCN(S(=O)(=O)c2ccc(Br)cc2)CC1,0.9118,0.9379992531726936,1.176212319101454,0.7901917761197919,0.9657185909924765,1.1977472639499278,0.9599768203857566,0.7319226531978664,0.7712829785487856,0.749028403522022,2.799572167371518,1.887772167371518,3.0032515623160174,2.0914515623160175,2.7707009637463926,1.8589009637463927,2.5497254351442997,1.6379254351442998,2.3076528518686876,1.3958528518686877,2.64280611881674,1.7310061188167403,3.140507787958154,2.2287077879581543,3.1046974957106817,2.1928974957106817,3.21231465946609,2.30051465946609
244486,CC[C@H](C)N(C)C(=O)Nc1cc(NC(=O)C2CC2)ccc1C,3.6057200000000025,1.0216877694775068,0.7955602537047682,0.7760876264543777,0.676300150228512,0.6655438665154199,0.7665693476676315,0.5691370639923793,0.5426654377180309,0.5837251227656547,2.708658106179657,-0.8970618938203456,2.666604673719338,-0.9391153262806644,2.8591899898304503,-0.7465300101695522,3.2936168906390844,-0.3121031093609181,3.284770842925688,-0.3209491570743146,3.392167365876627,-0.21355263412337555,3.4494937815223694,-0.15622621847763307,3.288910676096683,-0.3168093239033194,3.419754572914589,-0.18596542708541364
244487,Cc1ccc(C)c(S(=O)(=O)C2(C(=O)N[C@H]3CC[C@@H]([NH+](C)C)C3)CCCC2)c1,1.5717400000000006,0.8015452297885671,1.0694393596386198,1.032130592004056,0.7904297607957702,0.5624196324298453,0.7559851012616662,0.6032167019339033,0.6265378046695621,0.6081708059219785,3.2333949529761936,1.661654952976193,2.950848764404766,1.3791087644047653,2.0647530692264686,0.49301306922646804,1.130814997680375,-0.4409250023196256,1.311532567106782,-0.2602074328932187,1.5734676247077926,0.0017276247077919749,1.0946060809998341,-0.47713391900016644,1.0125852417261914,-0.5591547582738092,1.1123419074531027,-0.4593980925468979
244488,CCN(CCO)C(=O)C[C@@H]1C(=O)NCCN1Cc1c(F)cccc1Cl,1.0104000000000002,1.076311747120921,0.9867533741027302,1.3077023733820192,0.8760950049344732,0.882938575289002,0.8217491091099133,0.825156829728197,0.7836731835050577,0.8955348647314162,2.5860534030838602,1.57565340308386,2.6202199998684654,1.6098199998684652,2.3802302711771586,1.3698302711771584,2.940508592549953,1.9301085925499528,3.002304038082753,1.9919040380827528,3.0695295468578636,2.0591295468578634,2.9833509255752593,1.972950925575259,2.5419098735656025,1.5315098735656023,2.485871615472584,1.4754716154725838
244489,O=C(C1=C([O-])C(=O)N(CCCN2CCOCC2)[C@H]1c1ccco1)c1ccccc1,1.3825000000000005,0.8915894658159375,0.9994446921759794,1.1797147085322344,0.9124802029468068,0.9825975944647852,0.7968198035513733,1.0118786562892128,1.066822106756956,1.1343709378995737,2.6394716754256864,1.2569716754256859,2.128340800578311,0.7458408005783104,1.8752571137193357,0.49275711371933517,1.870916792619048,0.48841679261904747,1.8115447070532256,0.42904470705322506,1.5474830446242642,0.16498304462426372,1.958054502306305,0.5755545023063044,2.18871183685287,0.8062118368528697,2.024372267954824,0.6418722679548237
244490,COC(=O)c1sc(NC(=O)Cc2cccc(F)c2F)nc1C,2.697520000000001,0.7918971087374539,0.7941690136814045,0.8176316637992241,0.760911403049334,0.8021010618648695,0.7444715525713019,0.7917090326437375,0.6324978969933734,0.5734774781032507,3.0288527299747483,0.3313327299747475,3.4884236313292285,0.7909036313292277,3.4471902662950966,0.7496702662950958,3.204987179222583,0.5074671792225822,3.3414509226587317,0.6439309226587309,3.429564243046645,0.7320442430466443,3.185370357121767,0.4878503571217663,3.3041197422244455,0.6065997422244447,3.3988557283621934,0.7013357283621926
244491,CNC(=O)c1ccc(N2CCN(C(C)(C)C#N)CC2)nn1,0.2603800000000003,0.9857679321259399,1.2481890207363724,1.1520075756395782,0.8591514837853874,1.0238304872001411,0.9287177849491132,0.9691682417079875,0.7517648414830834,0.6307747126067442,3.0979856631238225,2.8376056631238225,2.691880487882536,2.431500487882536,2.054422386792929,1.7940423867929287,2.1238297380941287,1.8634497380941284,2.356732641219337,2.0963526412193367,2.34493073159091,2.0845507315909098,2.059395217100955,1.7990152171009546,2.308011617798591,2.047631617798591,2.111253559368687,1.8508735593686867
244492,C[NH+](CC(=O)Nc1cc(S(=O)(=O)N2CCCCCC2)ccc1Cl)Cc1ccccc1F,2.6972000000000005,0.9912324516740303,1.193193169033769,1.239936835423307,1.392846445940406,1.0480973111331893,0.8551966221072431,0.8011455669025475,0.6066331725209015,0.7326712420538359,3.267081013517319,0.5698810135173185,1.9343509516693045,-0.762849048330696,2.158740617012987,-0.5384593829870137,1.7409690254606522,-0.9562309745393482,1.2560441268020879,-1.4411558731979126,1.423611248363304,-1.2735887516366964,1.678764771915308,-1.0184352280846924,1.9646541901010113,-0.7325458098989892,1.9384466092329893,-0.7587533907670112
244493,CC1(C)[C@@H]([NH2+]C2CCC(O)CC2)[C@H]2CCO[C@@H]21,0.6667999999999996,1.4219736206048388,1.3424075640644446,1.3226379690169938,0.8945661846456808,0.7720154871194528,0.6740138997623143,0.7874076180618049,0.8456327632483889,0.7974671423643073,0.2792547896142757,-0.3875452103857239,1.369309387243868,0.7025093872438684,1.9014179870268628,1.2346179870268632,1.4030449216593128,0.7362449216593132,1.1579011535173158,0.4911011535173162,1.1084571929045959,0.44165719290459626,1.0079358249075923,0.34113582490759264,0.9999887907811629,0.33318879078116326,1.1256150033116876,0.458815003311688
244494,Cc1nn([C@@H](C)C(=O)Nc2cccc([N+](=O)[O-])c2)c(C)c1[N+](=O)[O-],2.5160400000000003,0.796186356554037,0.6180566336464622,0.6898787994832207,0.6908612031252763,0.833788110787088,0.6857781167578636,0.6046608077883217,0.6513271980350565,0.630530121720266,3.3197328271658937,0.8036928271658934,3.1541270089935067,0.6380870089935065,3.1716569402886017,0.6556169402886014,3.2557150976587312,0.739675097658731,2.9359636015692656,0.41992360156926534,3.007097229685593,0.49105722968559284,2.858242823337774,0.34220282333777385,2.824453207632924,0.30841320763292357,2.947267160220059,0.4312271602200588
244495,Cc1ccc(C(N)=O)cc1NC(=O)C(=O)N[C@@H]1CCC[C@H]1CCC(C)C,2.75352,0.9670115321273685,0.8627357948498542,0.927098334244307,0.7308614571831411,0.849818266687516,0.7647190125315648,0.8294853622045351,0.7396563999387115,0.7634139785276092,2.942770196287879,0.1892501962878792,2.8386241191670813,0.08510411916708138,2.612326936062412,-0.14119306393758801,2.51091454073926,-0.24260545926073984,2.406911374505772,-0.3466086254942278,2.4861011798779002,-0.2674188201220997,2.8830487019336215,0.12952870193362154,2.6253865945507275,-0.12813340544927243,2.3451629474422804,-0.4083570525577196
244496,CC(C)CC[C@@H]1CCC[C@@H]1NC(=O)[C@@H]1CC(=O)N(C)C1,2.1858000000000004,1.2090089541633386,0.8821951826122315,0.9272249301246427,0.7355557353017474,1.0504429686510806,1.0350148144952944,1.117194455500105,1.146172565533376,1.1996754748806695,0.3835941085103796,-1.8022058914896208,1.2234388900505053,-0.9623611099494951,1.3670515346031755,-0.8187484653968249,2.0951948924657287,-0.09060510753427176,2.359054389700855,0.17325438970085472,2.1590328141071438,-0.02676718589285665,1.9892405542923735,-0.19655944570762696,1.3694152462515266,-0.8163847537484739,1.9368330885933511,-0.24896691140664928
244497,CC(=O)Oc1c(C)cc(C[NH+](CCO)[C@]2(C)CCS(=O)(=O)C2)cc1C,0.1831400000000014,1.3605057694390923,1.1394152595055693,1.4903439796783338,0.9152635191416075,0.7697630851499838,1.0693396381358589,0.9986778908128455,0.9700967081061543,0.8958355577506423,1.2385762290331903,1.055436229033189,1.4767445187211405,1.2936045187211391,1.165187092338912,0.9820470923389106,1.5158441990404048,1.3327041990404034,1.307773488046676,1.1246334880466746,0.7261314131944455,0.5429914131944441,0.5483845821645028,0.3652445821645014,0.6856851250360756,0.5025451250360742,1.0174651539904551,0.8343251539904537
244498,CCN(CC(C)C)c1ccccc1CO,2.6612000000000013,1.2611774756135636,0.9944841611923466,0.9260409636122132,0.7945677093273043,0.7652027541924659,0.7668791886469536,0.9635358319806828,0.9044956116128096,0.7840159199722087,2.9546856005952384,0.2934856005952371,2.5586883705844152,-0.10251162941558611,2.3357360559126987,-0.3254639440873026,2.6462834904528822,-0.014916509547119094,2.5298914467995903,-0.13130855320041102,2.245144064595961,-0.4160559354040405,2.381479992038241,-0.27972000796176033,2.454078407342104,-0.2071215926578973,2.3570386296085846,-0.3041613703914168
244499,C[C@H](Oc1ccccc1[N+](=O)[O-])C(=O)Nc1ccc(Cl)c(C(=O)NC2CCCCC2)c1,4.716700000000003,0.9195532295804756,0.7773694186047999,0.8985160672260013,0.8411097762616081,0.6011768745620886,0.8186597578735553,0.5900847544226473,0.5425270844755533,0.48462936670011186,3.618745370995118,-1.0979546290048852,3.4451739117893228,-1.2715260882106802,3.859503442727276,-0.8571965572727271,4.1335454760493695,-0.5831545239506335,4.3561313686471905,-0.3605686313528125,4.116279799603176,-0.6004202003968269,4.207946280511159,-0.5087537194888441,4.1373751483621986,-0.5793248516378044,3.9336308281093917,-0.7830691718906113
244500,COc1ccc(-c2nnc(SCC(=O)Nc3ccc4c(c3)CCC4)n2N)c(OC)c1,2.8956,0.9314494853624815,0.7573978745287332,1.001135279439192,0.9266923476429538,0.7972263257648493,0.9003148217996999,0.7591428699904625,0.6638510421112346,0.7244319392690668,3.7305363413239587,0.8349363413239588,3.2871258999361754,0.3915258999361755,3.0203092380194816,0.12470923801948164,2.7066878039571547,-0.18891219604284526,2.879680982391221,-0.015919017608779118,3.1454852873701316,0.2498852873701316,2.9084048623953818,0.01280486239538181,2.642183407781107,-0.2534165922188931,2.6013736011724387,-0.2942263988275613
