,name,y_preds,y_preds_sc,v,alpha,beta,error,error_sc,uq_ale_sc,uq_epi_sc,uq_ale,uq_epi
40,metal_cr_ox_2_spin_5_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],13.838662,-0.30451053,0.6032124,2.788888,0.008700762,0.430628714875457,0.0883838426978612,0.06974082317256008,0.08979495536217873,0.33994388410810805,0.43769552050747157
41,metal_cr_ox_2_spin_5_ligstr_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-],13.859613,-0.30021027,0.62334025,2.9113374,0.006351108,0.9440944242512934,0.1937696875227798,0.05764426021862543,0.07301187214184285,0.2809805336936159,0.35588824841499966
47,metal_fe_ox_2_spin_1_ligstr_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH],15.202649,-0.02456041,0.7205773,3.0886698,0.0059248973,-0.1454921706102219,-0.0298613136241586,0.05326053440627361,0.0627429929471024,0.2596125498969723,0.305833739160648
57,metal_mn_ox_2_spin_6_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.458136,0.02787651,0.6995147,3.4256873,0.0024625596,-0.0960083290328821,-0.0197051779450774,0.031862215301571434,0.03809583922538057,0.15530882391658732,0.18569393026220135
62,metal_co_ox_2_spin_2_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],17.513948,0.44981965,0.44970563,2.7282205,0.0071808808,0.1639385712989813,0.0336474596482742,0.06445984882312973,0.09612251387342026,0.31420236213354397,0.46853850054959834
68,metal_co_ox_3_spin_1_ligstr_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-],17.849363,0.5186613,0.4346458,2.71038,0.009248675,0.0593208449962219,0.0121751212453636,0.0735348912509812,0.11153873399929466,0.35843764687826885,0.5436831505473244
71,metal_cr_ox_2_spin_5_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,13.648134,-0.34361508,0.6117877,2.9427967,0.005331464,-0.080484168631278,-0.016518813621455,0.05238531526948497,0.06697445547607851,0.2553463915800636,0.32645953252128657
73,metal_fe_ox_2_spin_1_ligstr_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O],19.052711,0.76564133,0.2792097,2.4102185,0.007826821,0.3981079007650372,0.0817092501231435,0.07449883767105119,0.14098868047289947,0.36313629646690215,0.6872336384192845
75,metal_fe_ox_2_spin_1_ligstr_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-],11.736027,-0.7360635,0.38682407,2.4529958,0.006849505,0.3741463864410796,0.0767913050487344,0.0686589905612221,0.11039277968806199,0.33467061139460574,0.5380973237410223
89,metal_co_ox_2_spin_4_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],21.306894,1.2282985,0.14656919,2.0792103,0.0076789116,-0.943161110403576,-0.1935780494575389,0.08435227365925467,0.22033092073364127,0.4111657740277353,1.073978561996377
94,metal_co_ox_3_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],19.43526,0.8441572,0.25975737,2.5082014,0.00620056,-0.1197241813292322,-0.0245726354540553,0.06411885928352598,0.12580614308518095,0.3125402465567559,0.6132280489322319
97,metal_cr_ox_2_spin_1_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],14.472861,-0.17434488,0.635099,3.1330442,0.0036458564,1.311945457471321,0.2692688712365686,0.04134279672627766,0.051877511775695107,0.20152086338654684,0.2528711599411214
104,metal_fe_ox_2_spin_5_ligstr_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-],15.098437,-0.04594932,0.7202944,2.9101932,0.009919257,0.7632334964669543,0.1566490014108572,0.07206110608859101,0.08490747087179691,0.35125384505814716,0.41387202107633425
114,metal_mn_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.279566,1.4279336,0.113787755,2.085956,0.0059735714,0.4131276744302212,0.0847920807019393,0.07416703457369445,0.21986856929541723,0.3615189591808844,1.0717248813458926
120,metal_cr_ox_2_spin_1_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,13.537771,-0.36626646,0.5491312,2.592135,0.011553592,0.664970483110892,0.136481155834658,0.08518606722373882,0.11495569959746751,0.41523000800091,0.5603387692289762
123,metal_cr_ox_2_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],14.202788,-0.22977577,0.6273994,2.814754,0.00903229,-0.1843614082100177,-0.0378390372695787,0.07054886893156795,0.08906724228851304,0.3438826132678507,0.4341483640856716
124,metal_fe_ox_2_spin_1_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],13.866413,-0.29881474,0.6001434,2.7152414,0.010136998,-0.1786993622888282,-0.0366769477685632,0.07687622605463768,0.09923492321143747,0.3747246116657378,0.48370959362204446
137,metal_co_ox_2_spin_2_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.439823,0.0241181,0.7008749,3.4198768,0.0025451644,-0.352088958614047,-0.0722640527401731,0.03243107107888,0.0387383428472094,0.1580816481196675,0.18882574269030525
161,metal_mn_ox_2_spin_6_ligstr_H6P4_H6P4_H6P4_H6P4_H6P4_H6P4,13.976157,-0.27629045,0.6411691,3.0069742,0.0052809943,0.0963872860832975,0.0197829027384041,0.05129640795324541,0.06406202498715767,0.25003863400455717,0.31226321410174473
166,metal_co_ox_2_spin_2_ligstr_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],15.504754,0.037444666,0.72263783,3.0685518,0.006295291,-0.3690695198492513,-0.0757493161163013,0.05516640769754837,0.06489546641539029,0.26890251723290076,0.31632573162593536
169,metal_co_ox_2_spin_4_ligstr_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH],14.040791,-0.2630248,0.67629254,3.224077,0.0031770882,-0.2369446070691605,-0.0486313955866751,0.03779546791150436,0.04595919655593497,0.1842298037080727,0.22402299079629573
171,metal_co_ox_3_spin_1_ligstr_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-],26.671728,2.329398,0.026886199,1.8052647,0.0017322265,-1.2737707846498978,-0.2614336478123271,0.0463802417871473,0.28285789427815133,0.22607532893588672,1.3787593386105657
172,metal_co_ox_3_spin_1_ligstr_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],17.651468,0.47804472,0.39167306,2.8615327,0.0045866254,-1.1389014360720608,-0.2337525308380499,0.049637660133712166,0.07931392652279323,0.2419532522887037,0.3866069114112763
181,metal_fe_ox_3_spin_6_ligstr_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-],16.410875,0.22342047,0.5656496,2.6506505,0.016568415,0.8397992149506255,0.1723635589208559,0.10018735661497963,0.13321072009778742,0.4883521242923996,0.649320835844352
196,metal_co_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.643312,1.5025902,0.09971945,2.092156,0.0048413486,-0.1540788869991551,-0.0316237690108258,0.06657954754736653,0.2108389779356708,0.3245345977550411,1.0277111427763579
201,metal_cr_ox_3_spin_2_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],20.537558,1.070397,0.1961255,2.2762823,0.008338367,1.4427835889046925,0.2961226479293659,0.08082898585799342,0.1825156451745099,0.39399189959513875,0.8896522081134848
203,metal_fe_ox_2_spin_1_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.282232,-0.008226558,0.6455459,2.8454928,0.009394445,0.7338368666352739,0.1506154910490329,0.07134760290084108,0.08880058419879741,0.3477759531444386,0.4328485688922239
207,metal_fe_ox_2_spin_5_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],15.279012,-0.008887458,0.7130182,3.107894,0.0053264964,-0.2880004595890639,-0.059110275050727,0.05026855890521228,0.05953140429999155,0.24502849816488323,0.2901792075794102
212,metal_mn_ox_2_spin_6_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],16.023733,0.143962,0.6446524,2.9659522,0.006375959,-0.2721134145317379,-0.0558496210176961,0.05694902337841308,0.07092894151016134,0.2775916790589057,0.34573523477032897
218,metal_co_ox_2_spin_2_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,15.2210865,-0.020776343,0.70970166,3.167859,0.005324714,0.5894078475234199,0.1209723307721859,0.049560151706641825,0.058829440303977146,0.24157544608351728,0.28675756217211773
221,metal_co_ox_2_spin_2_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.516872,0.039931964,0.6627807,2.9531007,0.007339303,0.8688435583347225,0.1783248602931596,0.061300651617008504,0.0752974318935412,0.2988032068030275,0.3670289551633421
227,metal_co_ox_2_spin_4_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.41176,0.018358313,0.7081649,3.4514458,0.0023723172,-0.1330310922727822,-0.0273038289433579,0.031108224964110396,0.03696647437515544,0.15163358189567958,0.18018896693805525
235,metal_fe_ox_2_spin_1_ligstr_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],13.6031475,-0.3528485,0.5969076,2.8554273,0.0062631094,-0.4390255026013765,-0.0901073958898504,0.0580995846558341,0.07520028273858123,0.2831999620093825,0.36655541241502676
236,metal_fe_ox_2_spin_1_ligstr_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3],14.240105,-0.22211687,0.64212805,2.990981,0.0056338413,-0.0383500114726267,-0.0078711387377132,0.053194746892024025,0.0663831606079448,0.2592918759774161,0.3235773314662573
239,metal_fe_ox_2_spin_5_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],16.97616,0.33944163,0.5215017,2.8905675,0.0053170845,-0.8694263792556072,-0.1784446272800125,0.05303232740384639,0.07343664421170665,0.25850018025094984,0.35795875261499815
241,metal_fe_ox_3_spin_6_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],20.590672,1.081298,0.17210618,2.3205566,0.0054740147,-0.0237980609380557,-0.0048846090153544,0.06438348333837289,0.15519446816426724,0.313830127073516,0.7564781701717972
243,metal_mn_ox_2_spin_6_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],15.085232,-0.04865971,0.6781974,3.1109092,0.0046044737,1.382426356663327,0.2837345184452097,0.04670412306443061,0.056712287078582585,0.227654052191234,0.27643773430154833
249,metal_co_ox_2_spin_2_ligstr_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH],15.115132,-0.04252283,0.71482867,3.1121268,0.0056763375,0.0418425263116351,0.0085878546413062,0.05184108842829415,0.06131590318982631,0.2526936183861979,0.2988775488980386
255,metal_cr_ox_2_spin_5_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],13.989385,-0.2735756,0.5796601,2.9848604,0.0047109704,-0.0836542565043174,-0.0171695368336782,0.0487180844768729,0.06398873143354482,0.23747088304933112,0.31190595282833544
259,metal_fe_ox_2_spin_1_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.765769,-0.11422749,0.6811042,3.034435,0.0066731377,0.1750066178543328,0.0359189985858927,0.05727210345714668,0.06939630622266889,0.2791664969610532,0.3382645745622871
264,metal_fe_ox_3_spin_2_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],21.40555,1.2485468,0.13766405,2.2077913,0.0056370622,-0.8462036625411997,-0.1736783115930833,0.06831726396216453,0.1841281517996042,0.33300490310350556,0.8975121922712326
267,metal_fe_ox_3_spin_6_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],19.97896,0.9557481,0.24450126,2.3685012,0.009389226,-0.348339307768569,-0.0714945817030636,0.08283088566860444,0.16751424886750088,0.4037499375169245,0.8165295706729769
268,metal_mn_ox_2_spin_2_ligstr_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-],14.078477,-0.25528988,0.59862536,2.5720797,0.017940588,-0.4764715186807375,-0.0977927982902826,0.1068270059502601,0.13807132766080685,0.5207163563371847,0.6730133266830347
270,metal_mn_ox_2_spin_6_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,14.618335,-0.14448744,0.6819109,2.8029299,0.013080829,0.3718815324468973,0.0763263951676347,0.08517815201427567,0.10314885164712086,0.41519142619292393,0.5027876023695936
273,metal_mn_ox_2_spin_6_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],15.026877,-0.060636472,0.71071726,3.1645834,0.004585735,0.6062651068551794,0.1244322814325847,0.04602749243519604,0.054597013112741725,0.22435589146205273,0.2661270666726118
276,metal_mn_ox_2_spin_6_ligstr_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH],15.292514,-0.0061162217,0.73284435,3.227903,0.0046929438,0.1996162696646788,0.0409700866132049,0.04589596836684149,0.053612821745842684,0.2237147920224961,0.26132973534284676
277,metal_mn_ox_3_spin_5_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],25.64489,2.1186457,0.03726549,1.8213327,0.0025657753,-1.0354329440651924,-0.2125162256747046,0.055892013213048035,0.2895318431156127,0.27243940059687966,1.4112907597630202
280,metal_co_ox_2_spin_4_ligstr_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2],13.715971,-0.32969216,0.63550526,3.0846722,0.0039532897,-0.3158301574354354,-0.064822290363406,0.043547219757910864,0.05462618337238372,0.2122660782191359,0.2662692538581374
289,metal_fe_ox_2_spin_1_ligstr_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S],15.457615,0.027769782,0.69666964,3.2741086,0.0032978307,-0.1125493489930224,-0.0230999771407463,0.038081020488553205,0.045624186677034426,0.1856216979780741,0.22239002241038705
294,metal_mn_ox_2_spin_6_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,14.546399,-0.15925173,0.71648926,2.9685178,0.008766407,-0.0329625918066049,-0.0067653277782202,0.06673307571254436,0.0788381272686302,0.3252829537166765,0.38428768087802434
297,metal_mn_ox_2_spin_6_ligstr_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH],16.827038,0.30883524,0.55680496,3.030186,0.0040694242,-0.558364322177713,-0.1146010022775923,0.04477118273266928,0.05999941552082933,0.2182321495775766,0.2924604762106123
300,metal_mn_ox_2_spin_6_ligstr_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH],14.476853,-0.17352565,0.70886356,3.1685324,0.0043099406,0.0479190229155754,0.0098350568843111,0.044581295509155835,0.05295065771312623,0.21730656543091484,0.2581020904290298
305,metal_mn_ox_2_spin_6_ligstr_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2],15.897684,0.11809114,0.6729523,3.0625272,0.005336814,-0.1231864634648332,-0.0252833312600264,0.050867593397199345,0.06200818937987301,0.247948425155377,0.30225202091676684
307,metal_co_ox_2_spin_2_ligstr_water_water_water_water_misc_misc,16.916069,0.32710856,0.5467582,2.9339218,0.0051308786,0.207357456141132,0.0425589229080658,0.051508204946956945,0.06965924491144186,0.25107101488865674,0.3395462399496114
312,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_water_carbonyl,17.984833,0.5464658,0.3873282,2.844201,0.005137709,-0.1387899078152834,-0.0284856799648707,0.05278136585134996,0.0848088288019167,0.25727689608198684,0.41339120128032225
315,metal_cr_ox_2_spin_5_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,16.835958,0.3106663,0.55108964,2.9178252,0.0053171073,0.2918368395989965,0.0598977317094916,0.05265422219875113,0.07092871280078004,0.25665714849172405,0.34573411995189307
320,metal_cr_ox_3_spin_4_ligstr_water_water_water_water_carbonyl_misc,23.782972,1.7364985,0.07049889,2.025165,0.0033494793,0.2930360504983902,0.0601439095337492,0.05715993994013552,0.2152784829044547,0.2786197683752197,1.0493510158657744
321,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_pyr_pyr,13.992009,-0.2730369,0.68983746,3.2724333,0.002893739,0.3343958344239723,0.0686327310851103,0.03568486896459416,0.042964594705665056,0.1739419239388326,0.2094261372171625
324,metal_co_ox_2_spin_2_ligstr_water_water_water_water_water_misc,17.533949,0.45392463,0.45594382,2.7718987,0.0055796364,0.2395017591496291,0.0491563422966294,0.05611558627910395,0.08310513089970244,0.273529182635571,0.40508671538699503
327,metal_fe_ox_2_spin_1_ligstr_pyr_pyr_pyr_pyr_misc_furan,12.832843,-0.51094866,0.53453416,2.988997,0.003209356,-0.0844021083858468,-0.0173229419827534,0.04016907980875603,0.05494196030507851,0.1957997108443915,0.2678084733873707
345,metal_co_ox_3_spin_1_ligstr_en_en_en_en_mec_mec,9.193636,-1.2578737,0.16847429,1.7388954,0.016966857,0.1420073981437237,0.0291462004363205,0.1515336967909227,0.36918360045148535,0.7386341473616943,1.79954438989004
347,metal_cr_ox_2_spin_5_ligstr_phen_phen_phen_phen_phen_phen,12.084324,-0.66457766,0.3206433,2.2418633,0.010197892,0.7331167956204165,0.1504677500286878,0.0906188001868048,0.16003214374042127,0.44171126045497394,0.7800588815916157
352,metal_fe_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_furan,14.221313,-0.22597371,0.69944155,3.2582462,0.0032018994,-0.3373388034177758,-0.0692368199859637,0.03765461377022441,0.04502383492118508,0.1835432258659824,0.21946367456373805
357,metal_mn_ox_2_spin_6_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,13.819745,-0.3083931,0.6583758,3.240556,0.003087439,0.1453295949983921,0.0298280006978502,0.03712113883062492,0.045749290352703025,0.18094286162030856,0.22299982636004445
368,metal_cr_ox_3_spin_2_ligstr_water_water_water_water_misc_misc,21.978378,1.3661165,0.12665945,2.2324965,0.0043694293,-1.2203601390153054,-0.2504714627428601,0.05954146429255957,0.16730183794055406,0.29022824389404056,0.8154941972396201
370,metal_fe_ox_2_spin_1_ligstr_furan_furan_furan_furan_water_pyr,13.697148,-0.33355525,0.6414087,2.8951416,0.0070356107,-0.2380219802172263,-0.0488524957998995,0.06092984424408394,0.07607862323675565,0.296995747514857,0.3708367854607688
371,metal_fe_ox_2_spin_1_ligstr_misc_misc_misc_misc_water_misc,14.32335,-0.20503123,0.660421,2.9446597,0.0067519764,-0.0538452817977024,-0.0110513910553388,0.05892419400111817,0.07250754711704019,0.2872194285277818,0.3534299721861669
382,metal_co_ox_2_spin_4_ligstr_furan_furan_furan_furan_water_pyr,14.174816,-0.23551695,0.71041995,3.00566,0.007088683,0.381822799396609,0.0783667594307138,0.05945030966887538,0.07053368058159803,0.28978392082155624,0.34380857934557835
385,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_isothiocyanate_isothiocyanate,1.2684942,-2.8844607,0.014728996,1.348161,0.00088162045,-2.477066482386263,-0.5084028440645145,0.05032117428933117,0.41463331613826643,0.2452849660014753,2.021083972867784
410,metal_cr_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_water,14.123836,-0.24598031,0.65442586,3.2052836,0.0029558176,-0.1592855899453766,-0.0326923373276147,0.03661057850635957,0.04525602079574378,0.17845419211790228,0.22059543877932847
411,metal_cr_ox_3_spin_4_ligstr_misc_misc_misc_misc_misc_misc,19.618298,0.88172436,0.2754938,2.441945,0.008893448,-0.3152472232341168,-0.0647025915171769,0.07853454597384325,0.14962522710022746,0.3828079076290466,0.729331524165632
415,metal_fe_ox_2_spin_5_ligstr_water_water_water_water_misc_misc,16.91007,0.3258775,0.55413455,3.0652618,0.0034349898,0.1690057577105328,0.0346875752073853,0.0407826244179101,0.054785742921241776,0.19879036578681106,0.26704700912854956
416,metal_fe_ox_3_spin_6_ligstr_furan_furan_furan_furan_furan_furan,16.863579,0.31633532,0.5297129,2.8392239,0.009898758,0.000665321311402,0.0001366837692701,0.0733623192634689,0.10079820026182684,0.35759646392322925,0.49132961369452793
439,metal_fe_ox_2_spin_5_ligstr_furan_furan_furan_furan_water_misc,14.127367,-0.24525551,0.6974807,3.0227087,0.00658407,0.3625135216044146,0.0744037239132399,0.05705327099189965,0.06831474493704147,0.27809982245362785,0.33299262439577676
443,metal_mn_ox_2_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,16.042862,0.14788793,0.6591841,3.0982454,0.00494945,-0.4900464366068426,-0.1005791765776091,0.048568012407833074,0.059820077198442914,0.2367393734438407,0.2915863115089622
453,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_furan_furan,7.24875,-1.6570497,0.08117868,1.6515847,0.005010248,-2.449889644692787,-0.5028249185229916,0.08768880924199313,0.30776779997178805,0.42742934554673756,1.5001799027657836
