,name,y_preds,y_preds_sc,v,alpha,beta,error,error_sc,uq_ale_sc,uq_epi_sc,uq_ale,uq_epi
47,metal_fe_ox_2_spin_1_ligstr_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH],14.908443,-0.084944405,0.48892313,2.357079,0.0050050914,-0.4396978361986008,-0.090245307756439,0.060730022399939056,0.08685266513572187,0.2960217381651225,0.42335365411911197
57,metal_mn_ox_2_spin_6_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.311478,-0.0022240374,0.43772584,2.541907,0.0016976915,-0.242666272758468,-0.0498057247223258,0.03318182718112085,0.05015326426528157,0.1617411252207929,0.24446650726870592
62,metal_co_ox_2_spin_2_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],17.973291,0.5440968,0.2575019,1.9992285,0.0043937983,0.6232815278419501,0.1279246329289901,0.0663113167766275,0.1306764816807575,0.3232271367029006,0.6369679726065676
68,metal_co_ox_3_spin_1_ligstr_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-],18.143593,0.57905024,0.26545665,2.0353034,0.004715329,0.353550352442511,0.0725640439367089,0.06748731963969835,0.1309861493259657,0.32895943183233145,0.6384774130935865
71,metal_cr_ox_2_spin_5_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,13.817388,-0.30887687,0.3974659,2.3139486,0.0033099444,0.0887691806729211,0.0182193992024127,0.05019045826729088,0.07961065985337051,0.2446478052937849,0.3880533050205284
73,metal_fe_ox_2_spin_1_ligstr_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O],20.068512,0.9741283,0.13191722,1.6725298,0.0054001743,1.413908376839256,0.2901962243624929,0.08960827611003049,0.24671603519337043,0.4367855732603528,1.2025898671695918
75,metal_fe_ox_2_spin_1_ligstr_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-],11.814496,-0.71995825,0.25585678,1.9101866,0.0045870002,0.4526156628693023,0.0928965396716897,0.0709903244123746,0.1403462121667061,0.3460344388985133,0.6841019981333168
89,metal_co_ox_2_spin_4_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],21.622873,1.2931514,0.08578862,1.5399461,0.0041953675,-0.627182106497326,-0.1287252157096752,0.08814745959273669,0.3009504240246326,0.4296649856580326,1.4669493621229388
94,metal_co_ox_3_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],19.72071,0.9027439,0.14589691,1.8264165,0.0029746387,0.1657258003602209,0.0340140215932164,0.05999535426107319,0.15707048152567102,0.2924406800517333,0.7656225886013925
97,metal_cr_ox_2_spin_1_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],14.359479,-0.19761598,0.37749815,2.344616,0.0022254689,1.198563117993782,0.2459977725036203,0.04068287416749254,0.0662146691823532,0.1983041442880513,0.3227560387563505
104,metal_fe_ox_2_spin_5_ligstr_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-],15.103148,-0.04498232,0.49434865,2.3410585,0.0057870727,0.7679446475900011,0.1576160010906611,0.06569095983045163,0.09343055556062638,0.3202032757815193,0.4554168492257534
114,metal_mn_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],23.18686,1.6141498,0.046385486,1.4615278,0.0019303819,1.3204209941323697,0.2710083158627669,0.06467295210915174,0.3002836111093007,0.31524111039419,1.4636990567479862
120,metal_cr_ox_2_spin_1_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,13.349715,-0.40486374,0.3420397,2.0490227,0.0070140413,0.4769144909844272,0.0978838700871299,0.08176957045194104,0.13981490048616418,0.39857667456126805,0.6815121784532634
123,metal_cr_ox_2_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],14.124242,-0.24589697,0.4169431,2.2012568,0.005901485,-0.2629079322578693,-0.0539602310361727,0.07009107554134776,0.1085486255359647,0.34165115031529264,0.5291081994829548
124,metal_fe_ox_2_spin_1_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],13.697521,-0.33347884,0.35906065,2.1161566,0.0051951897,-0.3475912690271094,-0.0713410422166528,0.06822415090637342,0.11385555717068799,0.33255103387158547,0.5549762473570132
137,metal_co_ox_2_spin_2_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.291965,-0.0062291175,0.4355231,2.5279992,0.0017884562,-0.4999475783039884,-0.1026112696145342,0.03421193126785692,0.05184083564025752,0.16676225299575834,0.2526923861990353
161,metal_mn_ox_2_spin_6_ligstr_H6P4_H6P4_H6P4_H6P4_H6P4_H6P4,13.909415,-0.2899889,0.40030888,2.3117776,0.0032453174,0.0296453427239224,0.0060844440668343,0.04973916426720764,0.0786141769224808,0.24244802289541278,0.3831960598294885
166,metal_co_ox_2_spin_2_ligstr_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],15.735654,0.0848355,0.4841956,2.3571026,0.004857175,-0.1381697090582356,-0.0283584826192539,0.05982538942091605,0.08597558012908955,0.2916122053464395,0.4190784008272224
169,metal_co_ox_2_spin_4_ligstr_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH],14.087868,-0.25336248,0.42935953,2.4712262,0.0017253204,-0.1898674281140824,-0.0389690654360709,0.034244840954736316,0.05226182845755048,0.16692266760335311,0.25474446885280716
171,metal_co_ox_3_spin_1_ligstr_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-],27.064165,2.4099433,0.011373673,1.2556441,0.00051274785,-0.8813338034487259,-0.180888222397288,0.044785150391928256,0.41993654232257954,0.21830023337877646,2.046933958936038
172,metal_co_ox_3_spin_1_ligstr_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],17.367786,0.4198208,0.25260937,2.207611,0.0017999547,-1.4225833055788968,-0.291976463819541,0.03860710684031194,0.07681438000880816,0.18818604737427527,0.3744231499955193
181,metal_fe_ox_3_spin_6_ligstr_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-],16.57768,0.25765643,0.36876234,2.161205,0.007252704,1.00660448228461,0.2065995132055239,0.07903064529634829,0.13014342950290395,0.38522608858711305,0.6343696690659935
196,metal_co_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],23.078005,1.5918081,0.0457162,1.4813826,0.0015515208,0.2806134958133448,0.0575941322190325,0.05677192324913857,0.2655207981996141,0.2767284241805877,1.2942515924729738
201,metal_cr_ox_3_spin_2_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],21.205448,1.2074773,0.10060788,1.6131358,0.0042745844,2.110674137610747,0.4332029597045734,0.08349656532719639,0.26324044245389233,0.40699471895796924,1.2831362520728349
203,metal_fe_ox_2_spin_1_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.095289,-0.046595484,0.46490678,2.274341,0.0068527544,0.5468938124360552,0.112246564665478,0.07333136271019362,0.10754910871328628,0.3574455696481078,0.5242361659239018
207,metal_fe_ox_2_spin_5_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],15.514923,0.03953185,0.45597723,2.4521666,0.002713065,-0.0520890902653334,-0.0106909680646931,0.04322369375673246,0.06401036439696486,0.21068908671763864,0.31201140030192753
212,metal_mn_ox_2_spin_6_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],16.120821,0.16388866,0.41548896,2.356209,0.0030065437,-0.175025554424316,-0.0359229538042562,0.04708368540959624,0.07304503558682528,0.22950418661763053,0.3560498999382379
218,metal_co_ox_2_spin_2_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,15.0954275,-0.046567105,0.47379583,2.4074578,0.0041168975,0.4637488585707832,0.0951815686159378,0.05408381717889926,0.07857270758648745,0.26362555018452516,0.3829939221645217
221,metal_co_ox_2_spin_2_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.466271,0.029546402,0.4712763,2.336464,0.0053457017,0.8182425527805233,0.1679392985587216,0.06324464045344705,0.09212678760838033,0.3082789641236227,0.44906177738260117
227,metal_co_ox_2_spin_4_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.285306,-0.007595664,0.43473384,2.5573568,0.0015844754,-0.2594854456053017,-0.0532578053808074,0.031896915559314225,0.04837678078660237,0.15547796646266035,0.2358072361800661
235,metal_fe_ox_2_spin_1_ligstr_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],13.529885,-0.36788505,0.37542003,2.2193954,0.00340207,-0.512287717262021,-0.1051439490343053,0.05282011549106759,0.08620662176044132,0.2574657768900153,0.42020458755659407
236,metal_fe_ox_2_spin_1_ligstr_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3],14.137283,-0.24322033,0.4194658,2.2802944,0.0038487911,-0.1411713615702829,-0.0289745953541148,0.05482861138357384,0.08465623856891837,0.26725596667920604,0.41264741716475384
239,metal_fe_ox_2_spin_5_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],17.38078,0.42248732,0.29669198,2.1588693,0.002738311,-0.4648071623366618,-0.0953989360282577,0.04860983607454966,0.08924240242581354,0.23694323825449973,0.4350021626889302
241,metal_fe_ox_3_spin_6_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],21.036674,1.1728376,0.091972925,1.666568,0.0024438973,0.4222048992670224,0.0866550123377949,0.0605507107762508,0.19965916303710107,0.29514770360330644,0.9732163787724133
243,metal_mn_ox_2_spin_6_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],14.988731,-0.06846574,0.4200058,2.345789,0.0031075883,1.2859259599348114,0.2639284873075049,0.048053303769980404,0.07414734551654081,0.23423048344833983,0.3614229870621345
249,metal_co_ox_2_spin_2_ligstr_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH],15.08789,-0.048114173,0.4858438,2.4122796,0.003628163,0.0145998657891741,0.0029965105529902,0.05068542029257837,0.07271679341959424,0.24706044262308519,0.3544499200099756
255,metal_cr_ox_2_spin_5_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],13.522289,-0.36944398,0.3394353,2.2121968,0.002884805,-0.5507496315653526,-0.113037915711318,0.048783354945019106,0.08373232718432215,0.23778903668517617,0.40814391390276605
259,metal_fe_ox_2_spin_1_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.585811,-0.15116276,0.45227143,2.3229132,0.0051268763,-0.0049517256515265,-0.0010162712467182,0.06225306586055063,0.0925680611501371,0.303445644080094,0.4512127161716053
264,metal_fe_ox_3_spin_2_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],21.763342,1.3219815,0.07243276,1.5913497,0.002250475,-0.4884117619064341,-0.1002436010904588,0.06169001928382141,0.22921729811201516,0.3007011361789826,1.117294219945815
267,metal_fe_ox_3_spin_6_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],19.684097,0.89522934,0.15644807,1.7884866,0.004388834,-0.6432020549609518,-0.1320133233107296,0.07460662924093342,0.18862198628125235,0.36366171448282103,0.919416888527119
268,metal_mn_ox_2_spin_2_ligstr_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-],14.199895,-0.23036969,0.39275748,2.0601068,0.010620238,-0.3550535194131594,-0.0728726029491723,0.10009037458069782,0.15970925438143918,0.4878793961552383,0.77848499333168
270,metal_mn_ox_2_spin_6_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,14.574285,-0.15352838,0.45472553,2.2349524,0.009022632,0.3278313157720927,0.0672854583399751,0.0854754730466099,0.12675550915314387,0.41664068448901037,0.6178556282165375
273,metal_mn_ox_2_spin_6_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],14.925979,-0.081345364,0.47612298,2.4196675,0.0034725892,0.5053663641793982,0.1037233889381446,0.049457639538061815,0.07167600868275645,0.24107576192192934,0.349376730594278
276,metal_mn_ox_2_spin_6_ligstr_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH],15.199773,-0.025150852,0.48254654,2.486057,0.0028977997,0.1068752570914366,0.0219354559942154,0.04415871709013472,0.06356921444783763,0.2152467539379122,0.3098610639514468
277,metal_mn_ox_3_spin_5_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],25.999418,2.1914103,0.017468302,1.2954292,0.0008531909,-0.6809045169411689,-0.139751590588645,0.053739843595020584,0.4066034434950004,0.26194888921588444,1.9819432519661802
280,metal_co_ox_2_spin_4_ligstr_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2],13.85295,-0.30157796,0.41149122,2.3912237,0.0022134439,-0.1788510543470565,-0.0367080907250393,0.03988740436185028,0.062180683182047024,0.19442671521395416,0.3030928227660728
289,metal_fe_ox_2_spin_1_ligstr_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S],15.548757,0.046475872,0.46040812,2.4745836,0.0024931228,-0.0214076482483935,-0.0043938863924362,0.04111848790327825,0.06059902661071311,0.20042749498248508,0.29538321376340887
294,metal_mn_ox_2_spin_6_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,14.396901,-0.18993527,0.45336902,2.3575463,0.0045259707,-0.1824605776464487,-0.0374488601354361,0.05774023456741217,0.08575365185919472,0.28144834997993334,0.4179966361644398
297,metal_mn_ox_2_spin_6_ligstr_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH],16.497698,0.24124032,0.39999303,2.3842702,0.0022418874,-0.8877043032568146,-0.1821959179060255,0.040243566597430995,0.06363122019769826,0.19616278840936738,0.3101633040811984
300,metal_mn_ox_2_spin_6_ligstr_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH],14.495316,-0.16973633,0.44338197,2.490994,0.0019012378,0.066381204006884,0.013624377472423,0.03570921245819334,0.05362795766871455,0.17406058359024493,0.261403513715062
305,metal_mn_ox_2_spin_6_ligstr_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2],16.188398,0.17775846,0.43079615,2.3846884,0.002729088,0.1675278004511824,0.0343839803487648,0.04439486532988733,0.06763894673826402,0.21639783226183973,0.3296985212562535
307,metal_co_ox_2_spin_2_ligstr_water_water_water_water_misc_misc,16.782263,0.29964557,0.38143182,2.3210025,0.002510908,0.0735512275034366,0.0150959338161926,0.04359770018121487,0.07059194049860651,0.21251213942674346,0.3440925608298042
312,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_water_carbonyl,18.932753,0.7410206,0.18314959,2.0164957,0.0018930126,0.8091299377657712,0.1660691257907445,0.04315429036651879,0.10083725250720542,0.21035078761295029,0.49151996952018673
315,metal_cr_ox_2_spin_5_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,16.726917,0.28828636,0.36879578,2.3207788,0.0024756144,0.1827956256097387,0.0375177969217414,0.04329387465210111,0.07129079929461637,0.21103117568470994,0.34749907028511823
320,metal_cr_ox_3_spin_4_ligstr_water_water_water_water_carbonyl_misc,24.283089,1.8391442,0.032564983,1.4096179,0.0012072796,0.7931523987649918,0.1627896643478972,0.05428932822490939,0.30084239667052926,0.2646272909158461,1.4664227948030644
321,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_pyr_pyr,13.824459,-0.30742562,0.39660722,2.4358878,0.0016247375,0.1668457474488747,0.034244010095883,0.03363809164306104,0.05341350057949638,0.16396513558253853,0.2603581664913425
324,metal_co_ox_2_spin_2_ligstr_water_water_water_water_water_misc,17.442217,0.43509707,0.31037018,2.1728272,0.0026477783,0.1477697340031447,0.0303287847328476,0.047514240821347,0.08528718897147045,0.2316028810742785,0.4157229147107524
327,metal_fe_ox_2_spin_1_ligstr_pyr_pyr_pyr_pyr_misc_furan,13.007943,-0.47501045,0.33758667,2.3486924,0.0013718024,0.0906982181522391,0.0186152613520548,0.03189255580013039,0.05489043584574355,0.1554567153015282,0.267557323142276
345,metal_co_ox_3_spin_1_ligstr_en_en_en_en_mec_mec,8.6741495,-1.364495,0.07443881,1.3734683,0.004903784,-0.3774790291634051,-0.0774751841843459,0.1145879088047569,0.4199901285651291,0.5585460139254735,2.0471951591140454
347,metal_cr_ox_2_spin_5_ligstr_phen_phen_phen_phen_phen_phen,11.960093,-0.6900754,0.16275068,1.6926007,0.0043500448,0.60888545711944,0.1249700154820264,0.07925111876807854,0.19644636442347163,0.38630076199808405,0.9575559493439856
352,metal_fe_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_furan,14.303739,-0.20905636,0.442058,2.4757566,0.002038575,-0.2549136859251,-0.0523194720779436,0.037166869252426335,0.05590058497928674,0.18116576947401442,0.2724811827178283
357,metal_mn_ox_2_spin_6_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,13.775542,-0.31746548,0.4106141,2.400357,0.0024295247,0.1011267904329624,0.0207556075189104,0.04165251946710914,0.06500164489737,0.20303057243105221,0.31684328682432433
368,metal_cr_ox_3_spin_2_ligstr_water_water_water_water_misc_misc,22.63001,1.49986,0.060174584,1.5547116,0.0016976697,-0.5687278300553444,-0.1167279381914685,0.055321376138703186,0.22552070811259584,0.2696578936595598,1.0992756032276196
370,metal_fe_ox_2_spin_1_ligstr_furan_furan_furan_furan_water_pyr,13.735199,-0.32574558,0.4202906,2.3479242,0.002976319,-0.1999713286669333,-0.0410428270205263,0.04699016858595319,0.07248233318117275,0.22904834926423404,0.35330706966075187
371,metal_fe_ox_2_spin_1_ligstr_misc_misc_misc_misc_water_misc,14.543511,-0.15984443,0.44693518,2.4101543,0.0027324236,0.1663161561905788,0.0341354116895265,0.04401905306718656,0.06584433643831084,0.2145659771952333,0.3209508929938653
382,metal_co_ox_2_spin_4_ligstr_furan_furan_furan_furan_water_pyr,14.027125,-0.26582947,0.4553645,2.3906832,0.0033071425,0.2341320263863551,0.0480542361849024,0.04876546279271675,0.07226579171519819,0.23770182337922383,0.35225156237441374
385,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_isothiocyanate_isothiocyanate,3.189205,-2.4902465,0.009179971,1.1351527,0.00046788738,-0.5563557995173056,-0.1141886907747196,0.05883805428526818,0.6140979505415491,0.2867995500656426,2.993352143455347
410,metal_cr_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_water,14.211758,-0.22793488,0.40442985,2.4258156,0.0018134351,-0.0713634936929352,-0.0146469119125757,0.0356631194092235,0.05607867277354153,0.1738359081507477,0.27334925185921805
411,metal_cr_ox_3_spin_4_ligstr_misc_misc_misc_misc_misc_misc,19.797455,0.9184951,0.16641049,1.8406074,0.0043656286,-0.1360899661540386,-0.0279318305041459,0.07206539784361043,0.17665927298958856,0.3512747647405452,0.8611059734010136
415,metal_fe_ox_2_spin_5_ligstr_water_water_water_water_misc_misc,16.935795,0.33115706,0.3728872,2.3483887,0.002017838,0.194730168721275,0.0399671460253327,0.0386843760188017,0.06335003486016028,0.18856268738887133,0.3087926974343511
416,metal_fe_ox_3_spin_6_ligstr_furan_furan_furan_furan_furan_furan,15.945456,0.12789604,0.37462962,2.295848,0.0036633017,-0.9174579239278556,-0.1883025960254228,0.05316910040938034,0.08686768672672789,0.25916686505085973,0.4234268751933662
439,metal_fe_ox_2_spin_5_ligstr_furan_furan_furan_furan_water_misc,14.113725,-0.2480556,0.45660633,2.3925786,0.003278455,0.3488712105082232,0.0716036318121428,0.04852044272760806,0.07180485193720873,0.2365075003295607,0.3500047627047001
443,metal_mn_ox_2_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,15.983702,0.1357458,0.43082303,2.4049165,0.0027380672,-0.549206669150788,-0.1127213132706099,0.04414655256033013,0.06725852508568655,0.2151874592906453,0.3278441982314732
453,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_furan_furan,8.783553,-1.3420407,0.05862793,1.3809898,0.0026279923,-0.9150867310270154,-0.1878159206058163,0.083053008680444,0.3430070840414246,0.40483265142765223,1.671949872704059
