,name,y_preds,y_preds_sc,error,error_sc,uq_sc,uq
40,metal_cr_ox_2_spin_5_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],14.122045,-0.24634798,0.7140111306469414,0.1465463977963949,0.1432516426943002,0.6982641960200953
41,metal_cr_ox_2_spin_5_ligstr_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-],14.62713,-0.14268225,1.711610560420727,0.3512977005137313,0.1447775410729842,0.7057020179156102
47,metal_fe_ox_2_spin_1_ligstr_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH],15.639074,0.065013036,0.2909330384351882,0.0597121330370752,0.1457309011372119,0.7103490654903889
57,metal_mn_ox_2_spin_6_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.380826,0.012009253,-0.1733179374923548,-0.035572434504509,0.1394335777251202,0.6796534630755084
62,metal_co_ox_2_spin_2_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],17.598513,0.46717602,0.2485027802833563,0.0510038255673873,0.1445903352529033,0.7047895039716826
68,metal_co_ox_3_spin_1_ligstr_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-],18.306406,0.6124666,0.5163635390880188,0.1059803747510704,0.1347859938109059,0.6569993323147176
71,metal_cr_ox_2_spin_5_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,14.123602,-0.24602832,0.3949835132534876,0.081067952263898,0.1283234831944053,0.6254985432485015
73,metal_fe_ox_2_spin_1_ligstr_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O],19.521812,0.8619214,0.8672088529134747,0.1779893480845693,0.1388537847402964,0.6768273266711251
75,metal_fe_ox_2_spin_1_ligstr_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-],12.384053,-0.60306,1.0221728528107086,0.2097947783305948,0.1640864711935087,0.7998212497305531
89,metal_co_ox_2_spin_4_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],20.994593,1.1642007,-1.2554627461457637,-0.2576759307746776,0.1287441739634913,0.6275491536018905
94,metal_co_ox_3_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],19.74117,0.90694326,0.1861859291444005,0.0382134072362218,0.142573249186225,0.6949574423341199
97,metal_cr_ox_2_spin_1_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],14.522189,-0.16422077,1.3612733078131178,0.2793929883725702,0.1445992436980632,0.7048329271965781
104,metal_fe_ox_2_spin_5_ligstr_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-],15.243952,-0.016083278,0.9087479846871692,0.1865150448891077,0.1254042254991901,0.6112689463713828
114,metal_mn_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.56388,1.4862872,0.6974427836831509,0.143145743192784,0.1333820574308609,0.650156000613681
120,metal_cr_ox_2_spin_1_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,13.577455,-0.35812172,0.7046538250908725,0.144625892124636,0.1463696194134304,0.713462426672423
123,metal_cr_ox_2_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],14.6234,-0.14344789,0.2362499733207439,0.0484888433513776,0.1441828002231772,0.7028030198062689
124,metal_fe_ox_2_spin_1_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],13.911586,-0.28954342,-0.1335266709436133,-0.0274056240876855,0.1353274260390608,0.6596384834782316
137,metal_co_ox_2_spin_2_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.432224,0.02255847,-0.359687835567172,-0.0738236827765272,0.146613403817726,0.7146507266309161
161,metal_mn_ox_2_spin_6_ligstr_H6P4_H6P4_H6P4_H6P4_H6P4_H6P4,14.197179,-0.23092712,0.3174089383049772,0.0651462246387719,0.1503629656081334,0.7329275484513381
166,metal_co_ox_2_spin_2_ligstr_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],15.806412,0.09935811,-0.0674118431524739,-0.0138358705243747,0.1202153558270964,0.5859763784001416
169,metal_co_ox_2_spin_4_ligstr_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH],14.597756,-0.14871092,0.320021220872734,0.0656824899828972,0.1396324641723252,0.6806229129369196
171,metal_co_ox_3_spin_1_ligstr_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-],27.68601,2.537573,-0.2594885580873978,-0.0532584654697978,0.1410942854120478,0.6877483979469468
172,metal_co_ox_3_spin_1_ligstr_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],17.200916,0.3855715,-1.5894534227663968,-0.3262257397423163,0.1892502061472165,0.9224790763762832
181,metal_fe_ox_3_spin_6_ligstr_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-],15.557265,0.048222397,-0.0138108238066987,-0.0028345155093712,0.1443274285164511,0.7035079943323913
196,metal_co_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.856777,1.5464026,0.0593858499393213,0.012188625131325,0.1234707337153515,0.6018443557659221
201,metal_cr_ox_3_spin_2_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],20.426304,1.0475628,1.3315298505013722,0.2732884661437824,0.140644805146662,0.6855574563965849
203,metal_fe_ox_2_spin_1_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],14.990204,-0.06816349,0.4418084395112505,0.0906785568982775,0.1461306798774856,0.7122977424857295
207,metal_fe_ox_2_spin_5_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],15.135454,-0.038351774,-0.4315580081120131,-0.0885745916050946,0.1194602748831783,0.5822958203393854
212,metal_mn_ox_2_spin_6_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],16.071795,0.15382612,-0.2240520436821285,-0.0459854993422048,0.1320686751768415,0.6437540649260953
218,metal_co_ox_2_spin_2_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.735412,-0.12045812,0.1037329894301581,0.0212905547552353,0.1469301627218642,0.7161947326707091
221,metal_co_ox_2_spin_2_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.461895,0.028648179,0.813866141342535,0.167041075188408,0.1285206785074942,0.6264597498647969
227,metal_co_ox_2_spin_4_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.467795,0.029859073,-0.0769960504637001,-0.0158030680304627,0.1447858473210074,0.7057425057975554
235,metal_fe_ox_2_spin_1_ligstr_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],13.966988,-0.2781724,-0.0751853994519624,-0.0154312994504888,0.1298591666970692,0.6329840616422923
236,metal_fe_ox_2_spin_1_ligstr_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3],14.399891,-0.18932171,0.1214362128926076,0.0249240222711216,0.129440651379825,0.6309440552868939
239,metal_fe_ox_2_spin_5_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],17.186504,0.3826138,-0.6590820646804119,-0.1352724466273941,0.1444976183833589,0.7043375659055475
241,metal_fe_ox_3_spin_6_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],20.932867,1.1515318,0.3183974499262021,0.065349212853542,0.1359208177003381,0.6625309051181777
243,metal_mn_ox_2_spin_6_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],15.262119,-0.012354589,1.5593138688703585,0.3200396377287071,0.1302128785535149,0.6347081907372089
249,metal_co_ox_2_spin_2_ligstr_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH],15.384061,0.01267323,0.3107710541436663,0.0637839135777233,0.1222835918398348,0.596057764759504
255,metal_cr_ox_2_spin_5_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],14.094862,-0.2519271,0.0218230765645301,0.0044789595557107,0.1281940098503455,0.6248674398363829
259,metal_fe_ox_2_spin_1_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.283637,-0.21318202,-0.3071253401534797,-0.0630355299842823,0.1506670804986935,0.7344099226535513
264,metal_fe_ox_3_spin_2_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],21.801126,1.3297368,-0.4506271854904184,-0.0924883215494432,0.1350575113668604,0.6583228144357464
267,metal_fe_ox_3_spin_6_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],19.419168,0.8408542,-0.9081308727099752,-0.1863884353674618,0.1506381853389023,0.7342690764116444
268,metal_mn_ox_2_spin_2_ligstr_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-],14.695636,-0.1286219,0.1406873710897702,0.0288751780891119,0.1427663843315712,0.6958988581144345
270,metal_mn_ox_2_spin_6_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,14.619905,-0.14416496,0.3734522340460184,0.0766488711970307,0.135440795775391,0.6601910916459477
273,metal_mn_ox_2_spin_6_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],15.101379,-0.045345377,0.6807670981271521,0.1397233762125529,0.1289180260816363,0.6283965764112887
276,metal_mn_ox_2_spin_6_ligstr_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH],15.096429,-0.046361562,0.0035312934683897,0.0007247464074759,0.129609550587796,0.6317673356866446
277,metal_mn_ox_3_spin_5_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],26.02421,2.1964989,-0.6561127994118721,-0.1346630228548804,0.1207653504993021,0.5886572662446362
280,metal_co_ox_2_spin_4_ligstr_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2],14.207122,-0.22888646,0.175320698582631,0.0359834094618808,0.1227932410245007,0.5985419930132942
289,metal_fe_ox_2_spin_1_ligstr_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S],15.364573,0.008673404,-0.205591722650249,-0.0421963544464328,0.1495843809422847,0.7291324241127463
294,metal_mn_ox_2_spin_6_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,14.724326,-0.12273327,0.144964425405309,0.0297531342240571,0.1212248161949932,0.5908968806641736
297,metal_mn_ox_2_spin_6_ligstr_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH],17.12538,0.37006825,-0.2600225710790802,-0.0533679884092604,0.1297995970756534,0.6326936961496333
300,metal_mn_ox_2_spin_6_ligstr_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH],15.072067,-0.051361658,0.6431329129912591,0.1319990455341562,0.1428757932590645,0.6964321597601025
305,metal_mn_ox_2_spin_6_ligstr_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2],16.039482,0.14719419,0.0186115559443464,0.0038197168857445,0.1368093118912907,0.6668617712098007
307,metal_co_ox_2_spin_2_ligstr_water_water_water_water_misc_misc,17.24194,0.39399123,0.5332279700571476,0.1094415928337555,0.1197488128345881,0.5837022664845958
312,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_water_carbonyl,18.125042,0.5752427,0.0014192901827634,0.0002912041141087,0.1512750582327761,0.7373734424827322
315,metal_cr_ox_2_spin_5_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,17.177906,0.38084885,0.6337843951409887,0.1300802935838813,0.1352277771142761,0.6591527558799971
320,metal_cr_ox_3_spin_4_ligstr_water_water_water_water_carbonyl_misc,23.991285,1.7792532,0.5013490387796402,0.1028986788590056,0.1257147770363661,0.6127826952914687
321,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_pyr_pyr,13.895325,-0.2928808,0.2377113785523903,0.048788824920941,0.1100893528661158,0.5366183034527221
324,metal_co_ox_2_spin_2_ligstr_water_water_water_water_water_misc,17.449278,0.43654636,0.1548307386418166,0.0317780716705612,0.1161067874747447,0.5659496190318694
327,metal_fe_ox_2_spin_1_ligstr_pyr_pyr_pyr_pyr_misc_furan,12.875667,-0.5021594,-0.0415783168819405,-0.0085337006688191,0.1126123481796354,0.5489163634332052
345,metal_co_ox_3_spin_1_ligstr_en_en_en_en_mec_mec,8.736515,-1.351695,-0.3151134972420184,-0.0646750867188308,0.2110638039289045,1.028807032069193
347,metal_cr_ox_2_spin_5_ligstr_phen_phen_phen_phen_phen_phen,11.815773,-0.71969616,0.4645659228176821,0.0953492488423169,0.2231766682357978,1.087849841615208
352,metal_fe_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_furan,14.353362,-0.19887139,-0.2052901965452171,-0.0421344985996264,0.1167740431459848,0.569202082571241
357,metal_mn_ox_2_spin_6_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,13.897602,-0.2924134,0.223186612515482,0.0458076781365862,0.1054959386187508,0.5142282167067835
368,metal_cr_ox_3_spin_2_ligstr_water_water_water_water_misc_misc,22.47582,1.4682137,-0.7229178935319069,-0.1483743090792249,0.1226269610526648,0.5977314797887023
370,metal_fe_ox_2_spin_1_ligstr_furan_furan_furan_furan_water_pyr,13.899672,-0.29198858,-0.0354987487108786,-0.007285825858951,0.1097948708326296,0.5351828835406908
371,metal_fe_ox_2_spin_1_ligstr_misc_misc_misc_misc_water_misc,14.283915,-0.21312517,-0.0932806684554172,-0.019145329286807,0.1178377688842866,0.5743870953464609
382,metal_co_ox_2_spin_4_ligstr_furan_furan_furan_furan_water_pyr,14.375146,-0.19440037,0.5821525799752223,0.1194833397978021,0.1099108189294063,0.5357480596395688
385,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_isothiocyanate_isothiocyanate,1.776549,-2.7801855,-1.969011749109896,-0.4041276174714969,0.2822051796706281,1.3755777538686342
410,metal_cr_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_water,14.528002,-0.16302763,0.2448806316732756,0.0502603408759679,0.1330932149368212,0.6487480700093006
411,metal_cr_ox_3_spin_4_ligstr_misc_misc_misc_misc_misc_misc,19.559574,0.8696717,-0.373970672941148,-0.0767552467372086,0.1280341438322195,0.6240881907156179
415,metal_fe_ox_2_spin_5_ligstr_water_water_water_water_misc_misc,17.118841,0.36872622,0.3777765096636578,0.0775363112551301,0.1218266117010206,0.5938302659104528
416,metal_fe_ox_3_spin_6_ligstr_furan_furan_furan_furan_furan_furan,17.187084,0.38273284,0.3241707229227302,0.0665342016888105,0.1516352840882467,0.7391293233412338
439,metal_fe_ox_2_spin_5_ligstr_furan_furan_furan_furan_water_misc,14.439463,-0.18119988,0.6746091636942584,0.138459360438394,0.109142345195355,0.5320022199132141
443,metal_mn_ox_2_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,15.863341,0.111042485,-0.6695670436014716,-0.1374246222105437,0.1354078420671655,0.6600304624611986
453,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_furan_furan,6.579848,-1.7943376,-3.1187920418485486,-0.6401128928805966,0.2708013593561953,1.3199911003849611
454,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,17.013231,0.34705028,-0.3908094606451442,-0.0802114208070157,0.1274259223423537,0.6211234827259887
466,metal_fe_ox_3_spin_6_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_water_water,25.880796,2.167064,-0.2149299408949936,-0.0441131035867354,0.1203934157233535,0.5868443115558452
469,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_water_misc,14.826069,-0.101851195,0.1005484390377304,0.0206370255310469,0.1257624874712809,0.6130152544988255
471,metal_co_ox_2_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,15.8780155,0.11405438,0.2069119747844929,0.042467449528748,0.1205026162366714,0.5873765973098006
480,metal_cr_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_misc,13.898951,-0.29213673,0.4469613764539097,0.0917359950756267,0.121916760510025,0.5942696862511742
487,metal_fe_ox_2_spin_1_ligstr_water_water_water_water_water_carbonyl,18.060925,0.562083,0.0763098463979758,0.0156620517465951,0.1393852080097049,0.6794176902786948
506,metal_fe_ox_3_spin_2_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_water_carbonyl,27.421299,2.4832428,-0.1933442349331677,-0.0396827034851146,0.1220378817656292,0.5948600783372594
525,metal_cr_ox_2_spin_5_ligstr_furan_furan_furan_furan_water_pyr,13.902931,-0.29131964,-0.8109004579752721,-0.1664323697147027,0.1067711449827664,0.520444068265493
540,metal_co_ox_2_spin_2_ligstr_misc_misc_misc_misc_water_misc,14.752763,-0.116896875,0.4285574613367906,0.0879588181741828,0.1193505485528128,0.5817609715487269
544,metal_cr_ox_2_spin_5_ligstr_pyr_pyr_pyr_pyr_misc_misc,12.593953,-0.5599794,0.3097782724675788,0.0635801005465505,0.1328147010803368,0.6473904851996551
549,metal_fe_ox_2_spin_1_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,18.92156,0.7387233,-0.3127001719621169,-0.0641798340259631,0.1151103537403156,0.5610926136435037
561,metal_co_ox_2_spin_2_ligstr_misc_misc_misc_misc_water_pyr,14.279062,-0.21412106,0.1151541634954416,0.0236346606318556,0.1080006828614246,0.5264373138728028
562,metal_co_ox_2_spin_2_ligstr_water_water_water_water_carbonyl_misc,18.178408,0.5861959,0.5313728325735347,0.1090611323847443,0.1234343057156804,0.6016667915340254
575,metal_cr_ox_2_spin_5_ligstr_water_water_water_water_pyr_furan,14.626331,-0.1428461,-0.0861367893572282,-0.0176789629578524,0.1333507392995209,0.6500033438665075
577,metal_fe_ox_2_spin_5_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_water_misc,18.477287,0.64753914,-0.5521568695517125,-0.1133266800291646,0.113511668825364,0.5533000018742249
578,metal_fe_ox_2_spin_5_ligstr_furan_furan_furan_furan_pyr_pyr,13.925036,-0.2867826,0.2012212425802992,0.0412995087230765,0.1078211663344861,0.5255622805328883
582,metal_fe_ox_3_spin_6_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,24.601545,1.9045056,0.1874975013923432,0.0384827978465562,0.1254379483624798,0.6114333247169264
588,metal_co_ox_2_spin_4_ligstr_pyr_pyr_pyr_pyr_water_carbonyl,14.277009,-0.21454239,-0.0342831659154647,-0.0070363490023108,0.1167667886488891,0.5691667213321879
589,metal_co_ox_2_spin_4_ligstr_water_water_water_water_misc_furan,16.102755,0.16018082,0.96799710009644,0.1986756385489881,0.1237373094748942,0.6031437496501009
596,metal_cr_ox_3_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,21.57685,1.2837056,-0.4980091990428832,-0.1022132329757941,0.1241355270434126,0.6050848168873958
607,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_water_pyr,14.309839,-0.2078043,-0.1170553098179194,-0.0240249498462455,0.1038255414264724,0.5060860514194399
610,metal_co_ox_2_spin_4_ligstr_misc_misc_misc_misc_water_furan,14.44517,-0.18002841,0.4550206612783771,0.0933901531731787,0.1190588987536981,0.5803393570480622
611,metal_co_ox_3_spin_1_ligstr_misc_misc_misc_misc_carbonyl_furan,18.616962,0.67620665,0.4786291669482096,0.0982358946733938,0.1330315547400637,0.6484475142397085
615,metal_fe_ox_2_spin_1_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_misc_furan,16.471703,0.23590489,0.5022725442444482,0.1030882666392828,0.1109078669242547,0.5406080591720137
622,metal_fe_ox_3_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,21.87712,1.3453337,-0.1664051166791864,-0.0341536258858299,0.1222377949956447,0.5958345331372539
627,metal_mn_ox_3_spin_5_ligstr_water_water_water_water_carbonyl_carbonyl,25.028053,1.9920439,-0.1685431335065352,-0.034592274057009,0.1429030203441091,0.6965648751572251
634,metal_co_ox_3_spin_5_ligstr_water_water_water_water_water_carbonyl,25.200546,2.027447,-0.3423747852771228,-0.0702701558226426,0.1312526555956641,0.6397764682572498
640,metal_fe_ox_3_spin_6_ligstr_furan_furan_furan_furan_water_misc,17.784214,0.5052901,-0.0866616027592108,-0.0177866159798368,0.1475178158542641,0.7190591824900355
650,metal_cr_ox_2_spin_5_ligstr_pyr_pyr_pyr_pyr_water_misc,12.651122,-0.54824585,-0.2527219515538732,-0.0518696803519528,0.1288556782617452,0.6280926688992278
653,metal_cr_ox_3_spin_4_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,21.480186,1.2638658,0.2001130535389492,0.0410721121497621,0.1240626193542183,0.6047294364671686
657,metal_fe_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_water,15.332423,0.002074859,0.0641678158052787,0.013170047259202,0.1121306768902857,0.5465685103176813
658,metal_fe_ox_3_spin_6_ligstr_water_water_water_water_water_pyr,21.178207,1.2018863,-0.0811072192161219,-0.0166468048691699,0.1333735988586213,0.6501147702442884
661,metal_mn_ox_2_spin_6_ligstr_pyr_pyr_pyr_pyr_pyr_misc,13.601807,-0.35312366,0.2700154275827593,0.0554189612489909,0.104019785065046,0.5070328704266749
666,metal_co_ox_3_spin_1_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_carbonyl_misc,25.407389,2.0698998,0.7724021599696087,0.1585306680648044,0.1190810004086338,0.5804470891063068
675,metal_cr_ox_3_spin_4_ligstr_water_water_water_water_water_misc,23.639324,1.7070156,0.3014909788593662,0.0618792947576594,0.1236373241174767,0.6026563821484249
679,metal_mn_ox_2_spin_6_ligstr_pyr_pyr_pyr_pyr_carbonyl_misc,14.119843,-0.24679993,0.4822421339433038,0.0989772295465799,0.1146697441942432,0.5589449114275956
