,name,y_preds,y_preds_sc,v,alpha,beta,error,error_sc,uq_ale_sc,uq_epi_sc,uq_ale,uq_epi
123,metal_cr_ox_2_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],14.020213,-0.26724827,0.5922606,2.7212067,0.009689542,-0.3669366340400959,-0.0753115386667116,0.07503002839221441,0.09749417972533105,0.36572552654392054,0.47522453315123925
124,metal_fe_ox_2_spin_1_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],14.087558,-0.25342625,0.58931226,2.6469746,0.011231273,0.0424453139196678,0.0087115421930609,0.08257927034179417,0.10757176714289231,0.4025234665977991,0.5243466119183375
137,metal_co_ox_2_spin_2_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.266479,-0.011459904,0.660978,3.2149334,0.0029554602,-0.525433570735629,-0.107842055893378,0.03652853219593126,0.04493023801405105,0.17805426650511266,0.21900744685227383
161,metal_mn_ox_2_spin_6_ligstr_H6P4_H6P4_H6P4_H6P4_H6P4_H6P4,13.780445,-0.31645924,0.61818516,2.8790007,0.006008704,-0.0993248034552767,-0.0203858892709494,0.05654926105416957,0.07192297557637296,0.275643082081678,0.350580543242924
166,metal_co_ox_2_spin_2_ligstr_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],15.78902,0.095788576,0.65858054,2.823267,0.00916643,-0.0848040016607747,-0.017405406435458,0.07090469240757181,0.0873716486002949,0.3456170352173925,0.42588338128190023
169,metal_co_ox_2_spin_4_ligstr_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH],14.080404,-0.25489438,0.66554356,3.0990007,0.0034128434,-0.1973308833142777,-0.0405009644114432,0.040322912068176585,0.04942693109141893,0.1965495490795835,0.2409260770149864
171,metal_co_ox_3_spin_1_ligstr_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-],26.801962,2.3561275,0.047949225,1.9576228,0.0029110704,-1.1435370200014603,-0.2347040640720927,0.0551352204483399,0.2517899080976017,0.26875049845611715,1.2273218961889154
172,metal_co_ox_3_spin_1_ligstr_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],17.444298,0.4355244,0.43306383,2.8426876,0.0046317982,-1.3460719225222562,-0.2762728452930822,0.05013591647061143,0.07618561924700162,0.24438194737347374,0.37135832560974424
181,metal_fe_ox_3_spin_6_ligstr_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-],16.366709,0.21435548,0.5575818,2.5782084,0.017421538,0.7956326500092192,0.1632985716190295,0.10506572724829531,0.1407041076511814,0.5121311992411559,0.6858465198576483
196,metal_co_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.814266,1.5376774,0.13190646,2.1253042,0.0073623727,0.0168748636111963,0.0034634588105242,0.08088610622397023,0.22271060453800717,0.3942703264646322,1.0855780659684435
201,metal_cr_ox_3_spin_2_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],21.220797,1.2106274,0.21567601,2.1877787,0.011802074,2.1260225720589894,0.4363530651809528,0.09968077369503402,0.2146399111838991,0.48588284220487626,1.0462383690530153
203,metal_fe_ox_2_spin_1_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.128792,-0.03971933,0.6294246,2.7754314,0.009954571,0.5803963911714067,0.1191227203995402,0.07487887761926805,0.09438162918617092,0.3649887589162401,0.46005275180953015
207,metal_fe_ox_2_spin_5_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],15.304605,-0.0036348216,0.6654496,2.8948874,0.0074853306,-0.2624076556339858,-0.0538576390129601,0.06285123114609606,0.0770470837121364,0.3063613342204845,0.37555743830984
212,metal_mn_ox_2_spin_6_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],16.008276,0.14078937,0.62851495,2.7796435,0.009243703,-0.2875705678520504,-0.0590222421486394,0.07207032578274637,0.09090728322963842,0.3512987854316456,0.44311743895443817
218,metal_co_ox_2_spin_2_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.826495,-0.10176382,0.6614216,2.7821047,0.011510291,0.1948165160414863,0.0399848512344605,0.08036677553102745,0.09881829518997168,0.39173890677578366,0.48167878667996233
221,metal_co_ox_2_spin_2_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.431001,0.022307295,0.6425508,2.8393872,0.008404724,0.7829718618625545,0.1607001915161706,0.06759664607329863,0.08432792496161572,0.32949233137069517,0.41104708900981
227,metal_co_ox_2_spin_4_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.278346,-0.009024121,0.6629476,3.2501812,0.0026698366,-0.2664453607664345,-0.0546862623578172,0.0344455874063124,0.04230522350996747,0.1679011838491514,0.2062121056766997
235,metal_fe_ox_2_spin_1_ligstr_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],13.572178,-0.3592047,0.5878935,2.7246282,0.0077703134,-0.4699951223523531,-0.0964636054063756,0.06712302589923756,0.08754315554822743,0.32718372252098454,0.42671937281999056
236,metal_fe_ox_2_spin_1_ligstr_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3],14.263294,-0.21735732,0.631062,2.7083397,0.010111306,-0.0151604667948923,-0.0031115886431087,0.07693368059548672,0.09684573406210459,0.37500466743347005,0.472063756903376
239,metal_fe_ox_2_spin_5_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],17.422356,0.43102086,0.48536932,2.6721823,0.008629491,-0.423230776838615,-0.0868653986404098,0.07183742868513679,0.10311328392268942,0.350163554438415,0.5026142314536497
241,metal_fe_ox_3_spin_6_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],21.129637,1.1919177,0.203648,2.3254948,0.006816372,0.5151671642816709,0.1057350551768452,0.07171130531331042,0.15890865547223684,0.34954878009327456,0.7745825630128758
243,metal_mn_ox_2_spin_6_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],15.125817,-0.04032975,0.63055086,2.8877501,0.0061908527,1.4230118745466278,0.2920644761688273,0.057266809037372385,0.0721178753033213,0.2791406899008509,0.35153056027995394
249,metal_co_ox_2_spin_2_ligstr_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH],15.079456,-0.049845077,0.68878174,2.857236,0.008217247,0.0061665238091936,0.0012656065698741,0.06651653597697339,0.0801472843274966,0.32422745486499815,0.3906690213218764
255,metal_cr_ox_2_spin_5_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],13.650074,-0.34321696,0.5470982,2.7849903,0.0065404996,-0.4229649025614463,-0.0868108885335073,0.06053234958172789,0.08183797762083832,0.29505820400322946,0.3989101176959761
259,metal_fe_ox_2_spin_1_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.150501,-0.24050744,0.62290365,2.6790137,0.013266682,-0.4402611357467414,-0.0903609515560139,0.08889023201184929,0.1126272815744673,0.4332855471839089,0.5489891546050202
264,metal_fe_ox_3_spin_2_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],21.832615,1.3361995,0.17276837,2.253036,0.006898959,-0.4191387669113169,-0.0860256283350267,0.07420104261915765,0.1785163052916991,0.36168472761520704,0.8701578707686669
267,metal_fe_ox_3_spin_6_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],19.277325,0.8117419,0.31843686,2.3490932,0.014202492,-1.0499746684863425,-0.2155007743872372,0.10260329313446186,0.18182334098143282,0.5001283380913005,0.8862776483409877
268,metal_mn_ox_2_spin_2_ligstr_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-],14.319878,-0.20574395,0.5738406,2.4513838,0.022316348,-0.2350707999917727,-0.0482468694544137,0.12399964075166961,0.1636909959042947,0.6044224542752158,0.7978935494286576
270,metal_mn_ox_2_spin_6_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,14.349852,-0.19959186,0.6228116,2.560845,0.020542875,0.1033983705206278,0.021221975578592,0.11472306016778792,0.14536919203243326,0.5592047942094055,0.708585954698142
273,metal_mn_ox_2_spin_6_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],14.965124,-0.07331096,0.67473173,2.9403522,0.006418389,0.5445118338449255,0.1117577970306434,0.057513888847673195,0.07001759137857988,0.2803450529493129,0.34129295993876185
276,metal_mn_ox_2_spin_6_ligstr_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH],15.03597,-0.058770373,0.6905834,2.9512,0.0068857633,-0.0569278434945008,-0.0116840651915402,0.05940529421810662,0.07148535591461565,0.2895644980146108,0.3484474148854946
277,metal_mn_ox_3_spin_5_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],25.945759,2.180397,0.059311993,1.9501088,0.0040273517,-0.734563956028083,-0.1507648600130835,0.06510631398813241,0.26733255530754535,0.3173534846631396,1.3030828009433226
280,metal_co_ox_2_spin_4_ligstr_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2],13.965935,-0.27838856,0.64107543,2.8843966,0.006081821,-0.0658663970594588,-0.0135186950589168,0.05681076807649623,0.07095387111657638,0.2769177689701781,0.345856751363459
289,metal_fe_ox_2_spin_1_ligstr_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S],15.374513,0.010713492,0.65921634,2.979916,0.005764839,-0.1956515752503467,-0.0401562672010281,0.05395978477890306,0.06645937105286297,0.2630209680489568,0.32394881080183935
294,metal_mn_ox_2_spin_6_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,14.2212925,-0.22597787,0.64832586,2.7909186,0.010026664,-0.3580692125951792,-0.0734914610055685,0.07482389422129387,0.09292736762682868,0.3647207484595445,0.4529641156205265
297,metal_mn_ox_2_spin_6_ligstr_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH],16.531624,0.2482033,0.6019142,2.9317303,0.005022854,-0.8537782931249787,-0.1752329331056868,0.05099199826397841,0.06572562684781594,0.24855482283884264,0.3203722563010653
300,metal_mn_ox_2_spin_6_ligstr_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH],14.553154,-0.15786546,0.67071533,2.9665806,0.005534574,0.1242196439482903,0.0254952385258898,0.05305010208731881,0.06477644467225592,0.25858682096815866,0.31574557337982023
305,metal_mn_ox_2_spin_6_ligstr_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2],16.082682,0.15606065,0.6405787,2.883389,0.006875434,0.0618110951289168,0.0126861760169853,0.060419905815034806,0.07549075990029518,0.29451010937149835,0.36797131102513364
307,metal_co_ox_2_spin_2_ligstr_water_water_water_water_misc_misc,16.821375,0.3076731,0.58748734,2.8395863,0.006148733,0.1126633185678898,0.0231234575722198,0.05781396219449487,0.07542815381045298,0.28180772709618207,0.3676661446049278
312,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_water_carbonyl,18.63048,0.67898095,0.366842,2.6929147,0.005596283,0.5068571411349119,0.1040294524623448,0.05749529361031065,0.09492765876774294,0.2802544125334507,0.4627143122608348
315,metal_cr_ox_2_spin_5_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,16.638254,0.2700886,0.59565234,2.9081054,0.0052942745,0.0941325244134496,0.0193200518369788,0.05267469713605675,0.0682504660172803,0.25675695129584813,0.33267930395222794
320,metal_cr_ox_3_spin_4_ligstr_water_water_water_water_carbonyl_misc,24.073479,1.7961233,0.10112112,2.0881338,0.00530235,0.5835424134134293,0.1197687006790739,0.0698060470060869,0.21951899704859473,0.34026181042868886,1.0700209303175658
321,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_pyr_pyr,13.8076725,-0.31087083,0.64133996,3.1784174,0.0025271417,0.1500591721314919,0.0307988020232206,0.03405996900344259,0.042530461786014266,0.16602152984319313,0.20731000459624227
324,metal_co_ox_2_spin_2_ligstr_water_water_water_water_water_misc,17.345497,0.41524595,0.51518464,2.701717,0.0073684333,0.0510499921818556,0.0104776664066605,0.06580272965606575,0.09167743554362202,0.3207480853624349,0.44687146073193623
327,metal_fe_ox_2_spin_1_ligstr_pyr_pyr_pyr_pyr_misc_furan,13.008555,-0.4748848,0.5719441,2.9623919,0.0037852272,0.0913104770633719,0.0187409079432414,0.04391906692364397,0.05807327422460475,0.21407860586167796,0.28307171473930753
345,metal_co_ox_3_spin_1_ligstr_en_en_en_en_mec_mec,8.722779,-1.3545141,0.1692627,1.7636796,0.018775322,-0.3288492684212176,-0.0674942672074172,0.15679712749915334,0.38111625307505725,0.764290154808905,1.857708777633686
347,metal_cr_ox_2_spin_5_ligstr_phen_phen_phen_phen_phen_phen,11.986081,-0.6847414,0.33739042,2.1586118,0.015364536,0.6348740359158267,0.1303040351429761,0.1151571083562306,0.19825510432052235,0.5613205138174778,0.9663724507555526
352,metal_fe_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_furan,14.171013,-0.23629759,0.6679713,3.111292,0.0035454736,-0.387639401562307,-0.07956070208893,0.040979152924828816,0.05013997064975523,0.19974832213061003,0.24440170901869554
357,metal_mn_ox_2_spin_6_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,13.846201,-0.3029632,0.6385153,3.0397604,0.00432166,0.1717854742098179,0.0352578944299211,0.04602944306459506,0.05760365836970092,0.2243653995880569,0.28078262449786096
368,metal_cr_ox_3_spin_2_ligstr_water_water_water_water_misc_misc,22.267584,1.425474,0.1662501,2.2340636,0.006620557,-0.9311545878678444,-0.1911139388247082,0.07324508599471884,0.1796377205629117,0.35702502339653835,0.875624084754282
370,metal_fe_ox_2_spin_1_ligstr_furan_furan_furan_furan_water_pyr,13.782616,-0.31601357,0.6364469,2.80587,0.008158511,-0.1525546416552146,-0.0313108190401796,0.06721438202417143,0.0842521752230049,0.327629027788894,0.41067785533587103
371,metal_fe_ox_2_spin_1_ligstr_misc_misc_misc_misc_water_misc,14.411376,-0.18696447,0.6514411,2.974159,0.005003956,0.0341807649552272,0.0070153728225297,0.050346081798988196,0.062377519340231,0.24540637488641662,0.30405227872173907
382,metal_co_ox_2_spin_4_ligstr_furan_furan_furan_furan_water_pyr,14.0806675,-0.2548403,0.6731421,2.9218397,0.0067586633,0.2876741635323512,0.0590433955305292,0.059302339325183466,0.07228005075792998,0.2890626558424639,0.35232106649193634
385,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_isothiocyanate_isothiocyanate,2.1517694,-2.7031739,0.030382266,1.4903157,0.0024665573,-1.5937913311335166,-0.3271160322359012,0.07092636531725084,0.4069093074078949,0.34572267740458007,1.983434151583189
410,metal_cr_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_water,14.09699,-0.2514904,0.6290455,3.0485055,0.0035952819,-0.1861315219522126,-0.0382024440103921,0.04189362173000893,0.05282103139372156,0.20420579858969118,0.2574702413556108
411,metal_cr_ox_3_spin_4_ligstr_misc_misc_misc_misc_misc_misc,19.51729,0.860993,0.32698074,2.4319859,0.011375048,-0.4162546847819683,-0.0854339214350846,0.08912658126979009,0.15586412360675542,0.4344376053486321,0.7597423311291507
415,metal_fe_ox_2_spin_5_ligstr_water_water_water_water_misc_misc,16.833004,0.3100599,0.59663504,2.9292903,0.004831449,0.0919393362017437,0.018869992600116,0.050042605034470666,0.06478665113858176,0.24392711115860846,0.31579532366448837
416,metal_fe_ox_3_spin_6_ligstr_furan_furan_furan_furan_furan_furan,16.023993,0.1440153,0.5596921,2.8078594,0.009145856,-0.8389209366231682,-0.1721833394097841,0.07112624047185276,0.09507257686894738,0.34669694661020684,0.46342069942347436
439,metal_fe_ox_2_spin_5_ligstr_furan_furan_furan_furan_water_misc,14.132443,-0.24421372,0.6690249,2.945165,0.0061586555,0.3675899299906451,0.0754455236969466,0.05626842154876449,0.06879289584755308,0.2742741611550898,0.33532331781628544
443,metal_mn_ox_2_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,15.812833,0.10067606,0.6568639,2.9856753,0.005195961,-0.7200755427469794,-0.1477910471287184,0.0511539087612031,0.06311624121506348,0.24934403754553242,0.30765309632013216
453,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_furan_furan,7.666903,-1.5712262,0.113950334,1.7199134,0.009843008,-2.0317368355497205,-0.4170015018130917,0.11692941862949188,0.34639051313126495,0.569959443080564,1.6884420214066747
454,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,17.6434,0.47638875,0.46205235,2.693646,0.008982329,0.2393594541497776,0.0491270522745729,0.07282544694851047,0.10713652775435265,0.3549795395493155,0.5222250859379097
