,name,y_preds,y_preds_sc,v,alpha,beta,error,error_sc,uq_ale_sc,uq_epi_sc,uq_ale,uq_epi
120,metal_cr_ox_2_spin_1_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,13.532875,-0.36727145,0.37204343,2.1557875,0.005310534,0.6600743191704623,0.1354761619191001,0.06778445369799423,0.11113050309469175,0.3304077787442682,0.5416932744172376
123,metal_cr_ox_2_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],14.548582,-0.15880382,0.42721757,2.2042854,0.0058314027,0.1614323158500408,0.0331329136190549,0.06958598933241883,0.10646264541364105,0.3391891637791157,0.5189403214353953
124,metal_fe_ox_2_spin_1_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],13.836333,-0.30498847,0.38974935,2.152391,0.0055532753,-0.2087792039025977,-0.0428506776651086,0.06941841174206752,0.11119415868159536,0.3383723254574264,0.5420035564941161
137,metal_co_ox_2_spin_2_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.314215,-0.0016622432,0.4527765,2.537523,0.0013109362,-0.4776974028279142,-0.0980443952594564,0.029199806097367654,0.04339483371161179,0.14233120643531968,0.2115232893889179
161,metal_mn_ox_2_spin_6_ligstr_H6P4_H6P4_H6P4_H6P4_H6P4_H6P4,14.191807,-0.23202965,0.44476762,2.339437,0.0030802377,0.3120368908806608,0.0640437026232003,0.047954677012963846,0.0719058772705926,0.23374973829317816,0.35049719945353014
166,metal_co_ox_2_spin_2_ligstr_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],15.422658,0.020594979,0.49401417,2.3209515,0.004874224,-0.4511656197027669,-0.0925990034392755,0.060744827861212075,0.0864250426679474,0.29609390573903693,0.42126925597159565
169,metal_co_ox_2_spin_4_ligstr_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH],14.302409,-0.2093293,0.4438963,2.4438078,0.0018177989,0.0246740071276168,0.0050641043103279,0.03548282802048489,0.05325709381569947,0.17295709783318952,0.25959577912097354
171,metal_co_ox_3_spin_1_ligstr_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-],27.216173,2.441142,0.016065245,1.2410039,0.0011632023,-0.7293257468081009,-0.1496894823917949,0.0694729260588775,0.5481152864516482,0.33863804943017095,2.6717269877123204
172,metal_co_ox_3_spin_1_ligstr_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],17.120068,0.36897781,0.30207744,2.1401062,0.0026359549,-1.670302116614053,-0.3428194344292059,0.048083528956377436,0.0874857235346223,0.23437781275697553,0.42643942685880265
181,metal_fe_ox_3_spin_6_ligstr_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-],16.16849,0.17367253,0.3842146,2.0713706,0.011002426,0.597413350692813,0.1226156150426821,0.10133847532413645,0.1634885846009301,0.49396312438186013,0.7969069180480258
196,metal_co_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.800188,1.5347878,0.06361999,1.5074164,0.002166041,0.0027967233524073,0.0005738256318132,0.06533578095719975,0.25903251864017385,0.31847199587638203,1.2626251955611119
201,metal_cr_ox_3_spin_2_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],20.422565,1.0467954,0.13937703,1.6470649,0.006103547,1.3277914471810597,0.2725209967376545,0.09712191242576391,0.26014867757656324,0.47340995761306176,1.2680657881273818
203,metal_fe_ox_2_spin_1_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],14.819842,-0.10312924,0.40631768,2.1256368,0.0075405934,0.2714469206513872,0.0557128107935603,0.08184716110564468,0.12840169604626012,0.398954881571031,0.6258797830939348
207,metal_fe_ox_2_spin_5_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],15.246569,-0.015546352,0.46725896,2.292112,0.0050808745,-0.3204435061588881,-0.0657691690606152,0.06270745193773897,0.09173611310344922,0.30566049846433113,0.44715747796962046
212,metal_mn_ox_2_spin_6_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],15.851122,0.10853459,0.43090233,2.2084363,0.005385969,-0.4447246511040035,-0.0912770274479406,0.06676057114438193,0.10170226431823967,0.32541697714038864,0.49573637336323845
218,metal_co_ox_2_spin_2_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.975541,-0.07117291,0.44568256,2.3544111,0.0033955676,0.3438624602553535,0.070575765424276,0.0500703858674571,0.07500118380657105,0.24406252573847081,0.3655849268200711
221,metal_co_ox_2_spin_2_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.373611,0.01052855,0.42643467,2.1990657,0.005734074,0.7255826025241756,0.1489214457159139,0.06915286167317271,0.105897060109591,0.337077931188206,0.5161834387903839
227,metal_co_ox_2_spin_4_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.31629,-0.0012363307,0.4498295,2.5677056,0.0011073012,-0.228501520739579,-0.0468984722083669,0.026576674075312938,0.039625674140528915,0.1295450412089751,0.19315094036678448
235,metal_fe_ox_2_spin_1_ligstr_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],13.693356,-0.3343337,0.39255366,2.2183247,0.0035332206,-0.3488174490125093,-0.0715925838972051,0.053852249892801796,0.08595167350611262,0.262496801209573,0.41896187065305773
236,metal_fe_ox_2_spin_1_ligstr_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3],14.481679,-0.1725351,0.44288468,2.2402892,0.0048603136,0.203224275941924,0.0417106273908268,0.06259947125506264,0.09406441006648913,0.3051341586391356,0.4585065025002675
239,metal_fe_ox_2_spin_5_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],16.813177,0.3059905,0.36230102,2.123915,0.0048100175,-1.0324093199294353,-0.2118957672069229,0.0654194057042018,0.10868555217552818,0.31887961540265425,0.5297756331548504
241,metal_fe_ox_3_spin_6_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],21.05277,1.1761414,0.10844561,1.5968137,0.0044181426,0.4383010143793271,0.0899587785884052,0.08604001403745037,0.26127297148845735,0.4193924767454582,1.2735460337267592
243,metal_mn_ox_2_spin_6_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],15.322668,7.271953e-05,0.45469776,2.2908316,0.0039338204,1.619862651218991,0.3324669463253777,0.055204244386940424,0.08186741215072284,0.26908694796613003,0.3990535930373996
249,metal_co_ox_2_spin_2_ligstr_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH],15.079545,-0.04982693,0.48879814,2.3237534,0.0043795533,0.0062552155206194,0.0012837524589179,0.05751900487382793,0.08227096501156698,0.2803699904496624,0.4010206665636019
255,metal_cr_ox_2_spin_5_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],13.753571,-0.32197496,0.3711663,2.154017,0.004393244,-0.3194683510477745,-0.0655688958214865,0.06170019818606354,0.1012750089450044,0.3007507521055911,0.4936537645772153
259,metal_fe_ox_2_spin_1_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.657953,-0.13635597,0.4381822,2.3068457,0.004033962,0.067190875361657,0.0137905208932887,0.05555891358238885,0.08393176945869414,0.2708157435035144,0.40911607308186854
264,metal_fe_ox_3_spin_2_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],21.840965,1.3379133,0.08706171,1.5192451,0.0046222275,-0.4107883945968638,-0.0843118755884446,0.09434946787072072,0.31976126886066475,0.45989598505521306,1.5586407326290401
267,metal_fe_ox_3_spin_6_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],19.885168,0.936498,0.15623249,1.7653294,0.0048032543,-0.4421312694384909,-0.0907446765936581,0.07922159675650331,0.20042777918473748,0.3861568602368912,0.9769629126779457
268,metal_mn_ox_2_spin_2_ligstr_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-],14.856619,-0.095581025,0.46564296,2.1505933,0.010106366,0.3016704567220944,0.0619160592460333,0.09372093025269491,0.137344119665668,0.4568322483589731,0.6694686322103254
270,metal_mn_ox_2_spin_6_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,14.310117,-0.20774737,0.4262804,2.2500906,0.005468424,0.0636635301275614,0.0130664657490708,0.06613941443559322,0.10130075058427102,0.32238921786512215,0.4937792393341443
273,metal_mn_ox_2_spin_6_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],14.992335,-0.067726135,0.49059248,2.292079,0.0056437133,0.571723023114945,0.1173426181356467,0.06609033264532072,0.09435773216672398,0.3221499741386331,0.4599362684467041
276,metal_mn_ox_2_spin_6_ligstr_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH],15.194886,-0.026153777,0.48144695,2.4278193,0.0027832175,0.101988629894171,0.0209325314774183,0.0441506344875243,0.06363011810076909,0.21520735619065176,0.31015793203232195
277,metal_mn_ox_3_spin_5_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],25.782852,2.1469615,0.025787711,1.3033174,0.0014649755,-0.8974706027565986,-0.1842004431277075,0.06949707375061706,0.4327729634061373,0.3387557546672009,2.1095036654964954
280,metal_co_ox_2_spin_4_ligstr_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2],13.946238,-0.28243133,0.4293843,2.308042,0.0031868361,-0.0855635863905135,-0.0175614694977749,0.0493593031309242,0.0753261792080734,0.24059643204495207,0.3671690807499813
289,metal_fe_ox_2_spin_1_ligstr_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S],15.464171,0.0291153,0.45151606,2.387332,0.0024563235,-0.1059928380677295,-0.0217544581642964,0.04207775685386036,0.06262042034591189,0.20510334476645342,0.30523627265196007
294,metal_mn_ox_2_spin_6_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,14.504596,-0.16783166,0.46183404,2.3229208,0.004501731,-0.0747659517919565,-0.0153452524808645,0.058334146463483214,0.0858380568462254,0.2843433074465071,0.41840805888393245
297,metal_mn_ox_2_spin_6_ligstr_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH],16.817135,0.30680296,0.37639633,2.1707373,0.003373694,-0.5682672762792755,-0.116633282245854,0.05368131138760103,0.08749846347130115,0.26166358048234123,0.4265015262628659
300,metal_mn_ox_2_spin_6_ligstr_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH],14.593842,-0.14951459,0.45433658,2.3691554,0.002892272,0.1649072049834465,0.0338461174798235,0.04596139426545484,0.06818743320452325,0.2240337032868621,0.3323720575186453
305,metal_mn_ox_2_spin_6_ligstr_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2],15.825966,0.103371486,0.4517843,2.296637,0.004072594,-0.194904679407216,-0.0400029888599524,0.05604364242119482,0.0833797879177335,0.27317850030372015,0.40642550046666076
307,metal_co_ox_2_spin_2_ligstr_water_water_water_water_misc_misc,16.603409,0.26293695,0.38999975,2.1645217,0.004345231,-0.1053027611440242,-0.0216126893546599,0.061084727633448827,0.09781387796691443,0.29775070936602777,0.47678286666441677
312,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_water_carbonyl,18.38643,0.6288912,0.22257793,1.8879303,0.0054287137,0.2628080688692868,0.0539397355510289,0.07819140754968879,0.1657364306561042,0.3811353175535727,0.8078637935781905
315,metal_cr_ox_2_spin_5_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,16.853504,0.31426758,0.36727512,2.1432998,0.0038204766,0.3093825396722387,0.0634990145444983,0.057806770632649294,0.09538563024905634,0.2817726726280044,0.4649466432986147
320,metal_cr_ox_3_spin_4_ligstr_water_water_water_water_carbonyl_misc,23.943138,1.7693714,0.047386013,1.4089041,0.002280522,0.4532018372415543,0.0930168248016936,0.07468035960469846,0.34306887303997974,0.3640211049387234,1.6722510563036848
321,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_pyr_pyr,13.9174,-0.28835002,0.41338393,2.4654624,0.0012462345,0.2597870316285622,0.0533196123888975,0.029161680328365153,0.04535610479182169,0.1421453666156885,0.22108328708418148
324,metal_co_ox_2_spin_2_ligstr_water_water_water_water_water_misc,17.0709,0.35888675,0.3387437,2.0569808,0.004754415,-0.2235471757868943,-0.0458815352630324,0.06706794422501035,0.11523366665439264,0.3269152330276265,0.5616936887249996
327,metal_fe_ox_2_spin_1_ligstr_pyr_pyr_pyr_pyr_misc_furan,13.098971,-0.45632738,0.36892542,2.2979848,0.0019901288,0.1817264316532156,0.037298337256901,0.03915667342152545,0.06446685722528081,0.19086484853685234,0.31423652381016676
345,metal_co_ox_3_spin_1_ligstr_en_en_en_en_mec_mec,9.609167,-1.1725885,0.104692474,1.4404745,0.010895082,0.5575385565909894,0.1144313872038986,0.1572732516520167,0.4860681165158047,0.7666109690247278,2.3692849604119393
347,metal_cr_ox_2_spin_5_ligstr_phen_phen_phen_phen_phen_phen,13.202328,-0.4351143,0.18463215,1.7066939,0.008847237,1.8511206408352603,0.3799311186829389,0.11188919759594713,0.2603961122465325,0.5453914463612375,1.2692718808998205
352,metal_fe_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_furan,14.358223,-0.19787382,0.4545053,2.4097314,0.0021326144,-0.2004293185544945,-0.0411369254623431,0.038894481120347546,0.05769238673722173,0.1895868213328269,0.28121512105459023
357,metal_mn_ox_2_spin_6_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,13.924724,-0.2868469,0.45210066,2.2920299,0.004570639,0.2503081563997593,0.0513741857144823,0.059477427794469934,0.08845748916486718,0.289916105107961,0.431176190317571
368,metal_cr_ox_3_spin_2_ligstr_water_water_water_water_misc_misc,22.169489,1.4053407,0.08333924,1.539478,0.0032438529,-1.029249528053391,-0.2112473149462292,0.0775431977412079,0.2686079972395214,0.3779756909534286,1.3092998007518493
370,metal_fe_ox_2_spin_1_ligstr_furan_furan_furan_furan_water_pyr,14.08475,-0.25400236,0.46469235,2.246306,0.0056556063,0.1495798721997658,0.0307003930703397,0.06736390300873689,0.09881991600272165,0.32835785119442057,0.4816866871514018
371,metal_fe_ox_2_spin_1_ligstr_misc_misc_misc_misc_water_misc,14.432496,-0.18262962,0.43986177,2.3055763,0.0031987426,0.05530083636636,0.0113502249219484,0.04949809880162796,0.07463291584399624,0.24127297610121712,0.3637898456051491
382,metal_co_ox_2_spin_4_ligstr_furan_furan_furan_furan_water_pyr,14.347331,-0.20010935,0.48707685,2.3105664,0.00483476,0.5543377148629176,0.1137743622177316,0.06073764452364559,0.08702803968391322,0.2960588913591928,0.42420849784440556
385,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_isothiocyanate_isothiocyanate,3.377607,-2.4515781,0.013644657,1.1727383,0.0008215585,-0.3679536236139853,-0.0755202966859744,0.06896439427080722,0.5903962830533622,0.3361592678017793,2.8778210020199055
410,metal_cr_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_water,14.538488,-0.16087548,0.4293187,2.3305783,0.0023932117,0.2553672344564788,0.052412485784873,0.04241020194889157,0.06472624871062352,0.20672381139871515,0.31550089874898546
411,metal_cr_ox_3_spin_4_ligstr_misc_misc_misc_misc_misc_misc,19.4523,0.8476541,0.19608568,1.8105237,0.0059711123,-0.4812456820964215,-0.0987728448893693,0.08583111620514738,0.19383036836477296,0.418374227501122,0.9448045675771666
415,metal_fe_ox_2_spin_5_ligstr_water_water_water_water_misc_misc,16.711123,0.28504464,0.39207768,2.1840267,0.0038488554,-0.0299421487836077,-0.0061452721494109,0.05701446449701366,0.09105399175164743,0.2779106645114062,0.4438325533241108
416,metal_fe_ox_3_spin_6_ligstr_furan_furan_furan_furan_furan_furan,17.189362,0.38320014,0.29032856,2.1580129,0.0036152413,0.3264480971903083,0.0670015021038496,0.0558742808142268,0.1036972086600903,0.272352965991499,0.5054605076263257
439,metal_fe_ox_2_spin_5_ligstr_furan_furan_furan_furan_water_misc,14.425139,-0.1841395,0.48177108,2.2777805,0.0055034193,0.6602859291361529,0.1355197338638777,0.06562784945574734,0.09455136653133468,0.31989565128085334,0.46088011761578684
443,metal_mn_ox_2_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,15.793867,0.096783444,0.45606822,2.2604156,0.0040473775,-0.7390412638773505,-0.151683662566226,0.05666696742256449,0.08391025992339865,0.2762168286799569,0.4090112272449386
453,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_furan_furan,9.289218,-1.2382561,0.06398103,1.4157304,0.0029088368,-0.4094219055875623,-0.0840313594485897,0.08364765808537168,0.330695414337058,0.4077312037991021,1.6119380083645336
