,name,y_preds,y_preds_sc,v,alpha,beta,error,error_sc,uq_ale_sc,uq_epi_sc,uq_ale,uq_epi
40,metal_cr_ox_2_spin_5_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],14.79734,-0.107747674,0.6974764,3.0555584,0.00556298,1.3893069604198909,0.2851467025191808,0.05202221496289376,0.06229082468793016,0.25357649952934824,0.3036296952836051
41,metal_cr_ox_2_spin_5_ligstr_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-]_[O+]-[PH3-],13.6478815,-0.34366712,0.60349315,2.8735642,0.00673206,0.732362513545727,0.1503128350867141,0.059943169053774364,0.07716200906955181,0.29218630906419485,0.37611762917947805
47,metal_fe_ox_2_spin_1_ligstr_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH]_[OH]-[PH]-[PH]-[OH],14.922608,-0.08203704,0.695017,2.8743446,0.0094135795,-0.4255329115770188,-0.0873379421959074,0.07086840814134693,0.08500705368195695,0.3454401715981894,0.41435742640618595
57,metal_mn_ox_2_spin_6_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.353864,0.006475308,0.66246563,3.0166047,0.0054256944,-0.2002802177657923,-0.0411063793199063,0.05187012287656853,0.06372877950723892,0.25283514357432063,0.31063884608238895
62,metal_co_ox_2_spin_2_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],17.108522,0.36660853,0.5063452,2.7351172,0.008817241,-0.2414874540916436,-0.0495636642950546,0.07128562280237637,0.10017943998147873,0.3474738380495627,0.4883135355431
68,metal_co_ox_3_spin_1_ligstr_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-]_[NH+]-[PH3-],18.422104,0.63621294,0.41976663,2.5850186,0.0108679775,0.6320613998057922,0.1297267460202965,0.08280511865496747,0.12780658436627956,0.40362433907545003,0.6229789774141663
71,metal_cr_ox_2_spin_5_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,13.7009735,-0.33277026,0.60486144,2.7332382,0.0109612215,-0.0276448894564733,-0.0056739869231517,0.0795243907992289,0.10225213890592498,0.3876327961132752,0.49841667586909755
73,metal_fe_ox_2_spin_1_ligstr_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O]_[NH]=[O],19.241354,0.8043592,0.3062106,2.359941,0.013015578,0.5867504025960919,0.1204271160670522,0.09782991945393892,0.17679158348944,0.4768610591083528,0.8617509062134138
75,metal_fe_ox_2_spin_1_ligstr_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-]_[PH+]-[PH3-],11.71233,-0.7409272,0.45665658,2.5239916,0.009899199,0.3504494870270171,0.0719275660350625,0.08059511898339002,0.11926523846704899,0.3928519415318364,0.581345137026149
89,metal_co_ox_2_spin_4_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],21.341166,1.2353326,0.18897097,2.1866846,0.010924873,-0.908889870169201,-0.1865439861183055,0.09594902044346991,0.2207206666335079,0.4676928261259021,1.0758783350272751
94,metal_co_ox_3_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],19.585829,0.8750603,0.29502222,2.5062103,0.008416062,0.0308438270936193,0.0063304655133519,0.07475007909548019,0.13762086815812774,0.36436094484046555,0.6708176119494238
97,metal_cr_ox_2_spin_1_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],14.578907,-0.15257968,0.62321985,2.9067378,0.007074087,1.4179911804327467,0.2910340735204278,0.060910155772381035,0.07715588754535797,0.29689977824982156,0.37608779049079544
104,metal_fe_ox_2_spin_5_ligstr_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-]_[O+]-[SH2-],14.941292,-0.07820241,0.68989503,2.9131885,0.008324813,0.6060879962838488,0.1243959111186419,0.06596420953058388,0.0794176175227886,0.32153520104664696,0.3871123416554571
114,metal_mn_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.426014,1.457991,0.142869,2.1402164,0.009761792,0.5595758098061978,0.1148495109692733,0.09252756499570171,0.24479476762492564,0.45101532217187934,1.1932248621421628
120,metal_cr_ox_2_spin_1_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,13.019358,-0.47266766,0.52877027,2.4977896,0.016889675,0.1465569394097201,0.0300799507717918,0.10619039616049168,0.14603324188183317,0.5176132727377891,0.7118227918155914
123,metal_cr_ox_2_spin_5_ligstr_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH]_[O]=[PH],14.410247,-0.18719614,0.64692384,2.8102584,0.00908798,0.0230970878837322,0.0047405987081662,0.07085384054469782,0.08809207051023607,0.3453691634689225,0.42939499773724404
124,metal_fe_ox_2_spin_1_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],14.382302,-0.19293168,0.6154282,2.7232068,0.012455517,0.3371898054968163,0.0692061141172705,0.08501825357316942,0.1083735957832822,0.41441201902994856,0.5282550364250118
137,metal_co_ox_2_spin_2_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.37974,0.0117862495,0.6739091,3.0671387,0.005101666,-0.4121723478962735,-0.0845959026355908,0.04967881207240192,0.06051604567069336,0.24215384283582356,0.2949787324026503
161,metal_mn_ox_2_spin_6_ligstr_H6P4_H6P4_H6P4_H6P4_H6P4_H6P4,13.832879,-0.3056974,0.60959744,2.7149377,0.011417659,-0.0468908358649446,-0.0096240620404959,0.08159515284225421,0.1045063772448718,0.39772649532625837,0.509404709875391
166,metal_co_ox_2_spin_2_ligstr_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH]_[OH]-[SH],15.375211,0.010856748,0.7040264,3.1484358,0.004238835,-0.4986128242926106,-0.1023372345170658,0.044418313558174286,0.05293800774053452,0.21651212804208309,0.25804042954490103
169,metal_co_ox_2_spin_4_ligstr_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH]_[PH2]-[SH],14.192445,-0.23189874,0.6650195,3.103446,0.0045497743,-0.0852903635999222,-0.0175053285443244,0.04650816911472693,0.057031140018597354,0.22669889646266206,0.2779919474862668
171,metal_co_ox_3_spin_1_ligstr_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-]_[C+]#[O-],27.088348,2.4149067,0.040535536,1.9351313,0.003552528,-0.8571505301332962,-0.1759248244175517,0.0616357177884909,0.306136066680518,0.3004364495808641,1.492226200362668
172,metal_co_ox_3_spin_1_ligstr_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P]_[P]#[P],17.466728,0.44012797,0.45304665,2.5920615,0.011042266,-1.3236415026003812,-0.271669280553855,0.0832816234115962,0.12373077141443002,0.40594700850198606,0.6031118806017068
181,metal_fe_ox_3_spin_6_ligstr_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-]_[CH2+]-[PH3-],16.633951,0.26920572,0.54859436,2.606345,0.01643936,1.0628750816498442,0.2181488072004275,0.10116331218067795,0.13658322747207513,0.49310931112541867,0.6657597478595128
196,metal_co_ox_3_spin_5_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],22.674324,1.5089552,0.13217595,2.185165,0.007822324,-0.1230673055782567,-0.0252587082045514,0.08124160439471291,0.22346127438436222,0.3960031627498676,1.0892371226248494
201,metal_cr_ox_3_spin_2_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],20.594336,1.0820502,0.23816805,2.2369533,0.014271462,1.499561543006255,0.307775832820113,0.107413181672601,0.2200978653512857,0.5235736046855358,1.0728425594617608
203,metal_fe_ox_2_spin_1_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.156641,-0.03400338,0.6366601,2.6624994,0.015367233,0.608245588559102,0.1248386679977591,0.09614287158721242,0.12049340380528571,0.4686377319607468,0.5873316923378651
207,metal_fe_ox_2_spin_5_ligstr_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH]_[NH2]-[OH],15.318471,-0.0007886905,0.6658436,2.9865422,0.0065592336,-0.2485412310734389,-0.0510115079117094,0.05746159164401056,0.07041927291041508,0.2800901360479583,0.3432509118798895
212,metal_mn_ox_2_spin_6_ligstr_[NH3]_[NH3]_[NH3]_[NH3]_[NH3]_[NH3],16.111073,0.16188791,0.61893743,2.848508,0.00803761,-0.1847740132866207,-0.0379237029154317,0.06594058527924829,0.08381648113780807,0.32142004726163503,0.4085541129871713
218,metal_co_ox_2_spin_2_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.914742,-0.0836516,0.6654705,2.84275,0.01070079,0.2830638152358222,0.058097071104551,0.07620346348406906,0.09341364242331415,0.3714453053582144,0.45533440801945807
221,metal_co_ox_2_spin_2_ligstr_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P]_[N]#[P],15.550353,0.04680354,0.6484178,2.762289,0.011660658,0.9023242025607968,0.185196437645445,0.08134352036463637,0.10101724025015264,0.39649994080742934,0.4923972997501145
227,metal_co_ox_2_spin_4_ligstr_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH]_[SH]-[S]-[S]-[SH],15.400255,0.015996963,0.67708844,3.1116238,0.004461851,-0.1445362192259072,-0.029665178704844,0.045967327766261154,0.05586329624984682,0.22406262547645922,0.2722994229544269
235,metal_fe_ox_2_spin_1_ligstr_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3]_[PH2]-[CH3],13.685579,-0.33592978,0.61099803,2.7893682,0.008504047,-0.3565937093884859,-0.0731886770750005,0.06893868077631819,0.08819481699889055,0.33603393023343764,0.4298958240659676
236,metal_fe_ox_2_spin_1_ligstr_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3]_[SH]-[CH3],13.9585,-0.27991456,0.6232136,2.8364904,0.0079827905,-0.3199547783183298,-0.0656688240032543,0.06592999376482749,0.08351501695501916,0.32136842010286343,0.40708465936510596
239,metal_fe_ox_2_spin_5_ligstr_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH]_[OH]-[OH],16.961119,0.3363548,0.5298486,2.8780642,0.005815341,-0.8844677305739665,-0.1815314624259628,0.055645798130915025,0.0764463017459575,0.27123925256967335,0.37262899345079914
241,metal_fe_ox_3_spin_6_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],20.973467,1.1598647,0.20554933,2.3037348,0.009100486,0.358997272924249,0.0736820614024311,0.08354830892340069,0.18428060574225172,0.4072469373613553,0.8982553120546477
243,metal_mn_ox_2_spin_6_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],15.382476,0.012347888,0.65354663,2.8370342,0.008812106,1.6796704286237762,0.3447421149975817,0.069259800378496,0.0856727969910725,0.33759919201071076,0.41760251810462706
249,metal_co_ox_2_spin_2_ligstr_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH]_[PH]=[NH],15.159138,-0.033490986,0.69605875,2.8827763,0.00943345,0.0858479202935686,0.0176196980353473,0.07078413260078556,0.084842404036771,0.34502937985111104,0.41355486002748054
255,metal_cr_ox_2_spin_5_ligstr_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-]_[N+]=[NH2-],13.745693,-0.3235917,0.5795572,2.7589517,0.0091353655,-0.3273457009012901,-0.0671856420086965,0.07206692752287328,0.0946646544850968,0.3512822209919399,0.4614323271434728
259,metal_fe_ox_2_spin_1_ligstr_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2_C2H6S2,14.397783,-0.18975419,0.6381314,2.745129,0.013026077,-0.1929791075484992,-0.0396077008378971,0.08639588401499468,0.10815285670383752,0.42112712536158575,0.5271790683387848
264,metal_fe_ox_3_spin_2_ligstr_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-]_[C+]#[S-],22.100405,1.3911617,0.15728757,2.136263,0.011351267,-0.1513489262130747,-0.0310634701319016,0.0999499858647872,0.25202030660561076,0.48719508697733366,1.2284449480850983
267,metal_fe_ox_3_spin_6_ligstr_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3]_[NH2]-[CH3],20.062107,0.9728135,0.2698612,2.3958826,0.011534135,-0.2651922588183737,-0.0544291758574215,0.09090087595675986,0.1749838004435269,0.44308620741558047,0.8529390688662705
268,metal_mn_ox_2_spin_2_ligstr_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-]_[CH+]=[NH2-],14.511423,-0.1664303,0.6111908,2.5122743,0.0235076,-0.0435253135415774,-0.0089332103824914,0.12467772246991742,0.15947788084615444,0.607727688176363,0.7773571887735102
270,metal_mn_ox_2_spin_6_ligstr_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2_C2H8P2,14.442248,-0.1806281,0.63445586,2.5822825,0.020898318,0.1957951066656473,0.0401857297556855,0.11492477291007928,0.14428226378380998,0.5601880205317986,0.7032878438675662
273,metal_mn_ox_2_spin_6_ligstr_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH]_[NH]=[PH],15.228789,-0.019195344,0.6980919,3.051829,0.0054700514,0.8081770331247107,0.165873409090475,0.051632733978860014,0.06179720347875012,0.25167801780120636,0.30122359361325907
276,metal_mn_ox_2_spin_6_ligstr_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH]_[SH]-[NH]-[NH]-[SH],15.192378,-0.026668604,0.69195276,2.9112263,0.0086337365,0.0994804664420225,0.0204177038087515,0.0672114613926404,0.08079883807949884,0.3276147914954071,0.39384494760271216
277,metal_mn_ox_3_spin_5_ligstr_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N]_[N]#[N],26.046804,2.201136,0.053799022,2.012291,0.0036068226,-0.6335183475075752,-0.130025781491355,0.059691116638709865,0.2573490165171097,0.29095770760699885,1.254419151746535
280,metal_co_ox_2_spin_4_ligstr_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2]_[PH2]-[NH2],14.023353,-0.26660395,0.65073055,2.8610744,0.008535807,-0.0084485274915877,-0.00173408192644,0.06772366079520602,0.08395369742134404,0.3301114505026457,0.4092229584963888
289,metal_fe_ox_2_spin_1_ligstr_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S]_[S]=[CH]-[CH]=[S],15.813184,0.10074795,0.6530013,2.9430757,0.0066444,0.2430195368102001,0.049878191585221,0.05847672265997382,0.0723645726254003,0.2850382792551485,0.35273305893212936
294,metal_mn_ox_2_spin_6_ligstr_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2_C2H6P2,14.498438,-0.16909552,0.65925413,2.743108,0.013435994,-0.0809238268529917,-0.0166091093686819,0.08779560028260626,0.10813002987506826,0.42794988659403993,0.5270678015013617
297,metal_mn_ox_2_spin_6_ligstr_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH]_[N]#[CH],16.76108,0.29529807,0.59944874,2.9058712,0.0057985247,-0.6243223452490021,-0.1281381707803999,0.05515844090772027,0.07124197590981643,0.2688636840021639,0.3472610861273584
300,metal_mn_ox_2_spin_6_ligstr_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH]_[PH2]-[OH],14.933396,-0.079823025,0.6746845,2.9105625,0.008309295,0.5044619916655755,0.1035376786422953,0.06594797493939014,0.08028808469603198,0.32145606733792015,0.3913553370547054
305,metal_mn_ox_2_spin_6_ligstr_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2]_[OH]-[NH2],16.24017,0.18838426,0.63193804,2.887463,0.007580567,0.2192989643916121,0.0450097897798409,0.06337407330035914,0.07972130006748412,0.30890987013689986,0.3885926084358505
307,metal_co_ox_2_spin_2_ligstr_water_water_water_water_misc_misc,16.740953,0.29116705,0.608199,2.8875198,0.0068081133,0.0322418708139835,0.0066174115154724,0.06005755245585657,0.07700958418493611,0.29274385823285193,0.3753746510362063
312,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_water_carbonyl,18.849092,0.7238499,0.3548936,2.5428367,0.009690937,0.7254698120333494,0.1488983985377843,0.07925431279672517,0.13303742209698802,0.3863163309353964,0.6484761140183111
315,metal_cr_ox_2_spin_5_ligstr_carbonyl_carbonyl_carbonyl_carbonyl_misc_misc,16.904745,0.32478413,0.5657662,2.825592,0.0067792158,0.3606234606927465,0.0740155686617011,0.06093795383423326,0.08101573349002336,0.29703527680987357,0.3949021801523839
320,metal_cr_ox_3_spin_4_ligstr_water_water_water_water_carbonyl_misc,23.993397,1.7796869,0.09820742,2.0868063,0.0066931346,0.5034604737161636,0.1033323622543913,0.0784763337966706,0.2504185836268416,0.38252415884733953,1.2206375276117158
321,metal_mn_ox_2_spin_6_ligstr_misc_misc_misc_misc_pyr_pyr,13.768051,-0.3190029,0.64990777,3.0704708,0.004310154,0.1104378189820778,0.0226667317202574,0.045625941446965065,0.056596030790722444,0.22239857584120135,0.27587105595951933
324,metal_co_ox_2_spin_2_ligstr_water_water_water_water_water_misc,17.280247,0.4018536,0.52800024,2.7251587,0.008849215,-0.0142004045466599,-0.0029146926116652,0.07162058220531126,0.09856455990559308,0.34910656039599214,0.4804419822635087
327,metal_fe_ox_2_spin_1_ligstr_pyr_pyr_pyr_pyr_misc_furan,12.872332,-0.502844,0.5831342,2.8975067,0.00568337,-0.0449133159664132,-0.0092182600140645,0.054728217858236755,0.07166829122203636,0.26676660960841336,0.3493391126905411
345,metal_co_ox_3_spin_1_ligstr_en_en_en_en_mec_mec,8.828406,-1.332835,0.20788959,1.807285,0.028630998,-0.2232222084846942,-0.0458151042282912,0.18832362351954893,0.4130364985943968,0.9179625524371116,2.013300463391105
347,metal_cr_ox_2_spin_5_ligstr_phen_phen_phen_phen_phen_phen,11.569135,-0.7703171,0.35255882,2.2083404,0.015456605,0.2179276247830142,0.0447283353367627,0.11309994825221067,0.19047878590420664,0.5512931157430038,0.9284676517261101
352,metal_fe_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_furan,14.281959,-0.21352664,0.68437135,3.1717024,0.0036843899,-0.2766936999631859,-0.056789745930292,0.04118913161721576,0.04978938085847546,0.20077183990718317,0.24269279808311045
357,metal_mn_ox_2_spin_6_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,13.868296,-0.29842842,0.6532893,2.824233,0.010696101,0.1938802007723179,0.0397926754090776,0.07657245895285283,0.09473704214317533,0.37324393272121925,0.46178517272987807
368,metal_cr_ox_3_spin_2_ligstr_water_water_water_water_misc_misc,21.9749,1.3654025,0.17413263,2.2207215,0.009098827,-1.2238391429215554,-0.2511855263872693,0.0863345057329006,0.20689229983816565,0.42082794375365834,1.008473499445555
370,metal_fe_ox_2_spin_1_ligstr_furan_furan_furan_furan_water_pyr,13.895994,-0.29274333,0.66466576,2.8958402,0.008079932,-0.0391761168749411,-0.0080405696734194,0.0652834337120931,0.08007580909345637,0.3182168350535755,0.39032062324494154
371,metal_fe_ox_2_spin_1_ligstr_misc_misc_misc_misc_water_misc,14.464444,-0.17607254,0.66102904,2.932505,0.006889134,0.0872489259659694,0.0179073020913667,0.05970655354234969,0.07343645998142571,0.29103295307648436,0.3579578546049888
382,metal_co_ox_2_spin_4_ligstr_furan_furan_furan_furan_water_pyr,14.259442,-0.21814792,0.6943208,3.0211022,0.006312383,0.4664489972115504,0.0957357913368417,0.05588593655424727,0.06706909488999431,0.27240978059956444,0.32692084181608294
385,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_isothiocyanate_isothiocyanate,1.6468874,-2.8067977,0.04593603,1.5794764,0.0036713379,-2.0986733091684897,-0.4307398992708133,0.07959656060282955,0.3713791968907839,0.38798457979226364,1.8102465804802244
410,metal_cr_ox_2_spin_5_ligstr_misc_misc_misc_misc_water_water,14.438337,-0.1814308,0.65977657,3.12344,0.0036471724,0.15521617244476,0.031857168382987,0.041443664502015407,0.05102226157387444,0.2020125321381587,0.2487023379762331
411,metal_cr_ox_3_spin_4_ligstr_misc_misc_misc_misc_misc_misc,19.5105,0.8595997,0.33504426,2.4124222,0.01339673,-0.4230448459147808,-0.0868272396113541,0.0973906209356102,0.16825425028962104,0.4747197473513336,0.8201366252822783
415,metal_fe_ox_2_spin_5_ligstr_water_water_water_water_misc_misc,16.792372,0.30172035,0.60596335,2.9453921,0.005603246,0.051307088276939,0.0105304385286896,0.05366810625234601,0.06894346267363846,0.2615992135195703,0.3360572390599543
416,metal_fe_ox_3_spin_6_ligstr_furan_furan_furan_furan_furan_furan,16.635307,0.26948375,0.5387467,2.8522341,0.007976765,-0.2276061630635979,-0.0467148916053331,0.06562441744400078,0.08940733495273977,0.3198789223213952,0.4358061079432089
439,metal_fe_ox_2_spin_5_ligstr_furan_furan_furan_furan_water_misc,14.39361,-0.19061074,0.695068,3.0654013,0.0055427095,0.6287565025614459,0.1290485022840972,0.051803468110539694,0.06213627129172987,0.25251024233244546,0.3028763419474045
443,metal_mn_ox_2_spin_2_ligstr_misc_misc_misc_misc_carbonyl_carbonyl,16.295172,0.19967294,0.64186215,2.9987946,0.00496693,-0.2377366374125067,-0.0487941694584303,0.04984940006671556,0.062221295999034656,0.24298535503672927,0.3032907854244313
453,metal_co_ox_3_spin_1_ligstr_porphyrin_porphyrin_porphyrin_porphyrin_furan_furan,7.07622,-1.6924603,0.13887404,1.8096797,0.009326758,-2.622419818948158,-0.538235561146893,0.1073269353882227,0.2880037839555413,0.5231532067669609,1.4038424053790126
454,metal_co_ox_3_spin_1_ligstr_pyr_pyr_pyr_pyr_pyr_carbonyl,17.287014,0.40324274,0.480388,2.4696827,0.020961156,-0.1170267305426051,-0.0240189631310819,0.11942515787292972,0.17230574144515265,0.5821246463795853,0.839885168204309
